Time (s)	44	54	64	74	84	94
2.40000e-03	 -0.0133734	 -0.0422905	 -0.133734	 -0.422905	 -1.33734	 -4.22905
2.45000e-03	 -0.0148974	 -0.0471098	 -0.148974	 -0.471098	 -1.48974	 -4.71098
2.50000e-03	 -0.0155812	 -0.049272	 -0.155812	 -0.49272	 -1.55812	 -4.9272
2.55000e-03	 -0.0153216	 -0.0484512	 -0.153216	 -0.484512	 -1.53216	 -4.84512
2.60000e-03	 -0.0140749	 -0.0445087	 -0.140749	 -0.445087	 -1.40749	 -4.45087
2.65000e-03	 -0.0118629	 -0.0375138	 -0.118629	 -0.375138	 -1.18629	 -3.75138
2.70000e-03	 -0.0087755	 -0.0277506	 -0.087755	 -0.277506	 -0.87755	 -2.77506
2.75000e-03	 -0.00496757	 -0.0157088	 -0.0496757	 -0.157088	 -0.496757	 -1.57088
2.80000e-03	 -0.000651489	 -0.00206019	 -0.00651489	 -0.0206019	 -0.0651489	 -0.206019
2.85000e-03	 0.0039151	 0.0123806	 0.039151	 0.123806	 0.39151	 1.23806
2.90000e-03	 0.00844526	 0.0267063	 0.0844526	 0.267063	 0.844526	 2.67063
2.95000e-03	 0.0126415	 0.039976	 0.126415	 0.39976	 1.26415	 3.9976
3.00000e-03	 0.0162161	 0.0512797	 0.162161	 0.512797	 1.62161	 5.12797
3.05000e-03	 0.018911	 0.0598019	 0.18911	 0.598019	 1.8911	 5.98019
3.10000e-03	 0.0205174	 0.0648818	 0.205174	 0.648818	 2.05174	 6.48818
3.15000e-03	 0.0208913	 0.066064	 0.208913	 0.66064	 2.08913	 6.6064
3.20000e-03	 0.0199655	 0.0631365	 0.199655	 0.631365	 1.99655	 6.31365
3.25000e-03	 0.0177573	 0.0561534	 0.177573	 0.561534	 1.77573	 5.61534
3.30000e-03	 0.014369	 0.0454389	 0.14369	 0.454389	 1.4369	 4.54389
3.35000e-03	 0.00998421	 0.0315728	 0.0998421	 0.315728	 0.998421	 3.15728
3.40000e-03	 0.00485694	 0.015359	 0.0485694	 0.15359	 0.485694	 1.5359
3.45000e-03	 -0.000703341	 -0.00222416	 -0.00703341	 -0.0222416	 -0.0703341	 -0.222416
3.50000e-03	 -0.00635132	 -0.0200846	 -0.0635132	 -0.200846	 -0.635132	 -2.00846
3.55000e-03	 -0.0117282	 -0.0370879	 -0.117282	 -0.370879	 -1.17282	 -3.70879
3.60000e-03	 -0.0164855	 -0.0521316	 -0.164855	 -0.521316	 -1.64855	 -5.21316
3.65000e-03	 -0.0203081	 -0.0642198	 -0.203081	 -0.642198	 -2.03081	 -6.42198
3.70000e-03	 -0.0229362	 -0.0725306	 -0.229362	 -0.725306	 -2.29362	 -7.25306
3.75000e-03	 -0.0241831	 -0.0764736	 -0.241831	 -0.764736	 -2.41831	 -7.64736
3.80000e-03	 -0.0239487	 -0.0757326	 -0.239487	 -0.757326	 -2.39487	 -7.57326
3.85000e-03	 -0.0222277	 -0.0702901	 -0.222277	 -0.702901	 -2.22277	 -7.02901
3.90000e-03	 -0.0191104	 -0.0604322	 -0.191104	 -0.604322	 -1.91104	 -6.04322
3.95000e-03	 -0.0147783	 -0.0467331	 -0.147783	 -0.467331	 -1.47783	 -4.67331
4.00000e-03	 -0.00949324	 -0.0300202	 -0.0949324	 -0.300202	 -0.949324	 -3.00202
4.05000e-03	 -0.00358044	 -0.0113223	 -0.0358044	 -0.113223	 -0.358044	 -1.13223
4.10000e-03	 0.00259183	 0.00819609	 0.0259183	 0.0819609	 0.259183	 0.819609
4.15000e-03	 0.00863616	 0.0273099	 0.0863616	 0.273099	 0.863616	 2.73099
4.20000e-03	 0.0141711	 0.0448128	 0.141711	 0.448128	 1.41711	 4.48128
4.25000e-03	 0.0188458	 0.0595957	 0.188458	 0.595957	 1.88458	 5.95957
4.30000e-03	 0.0223632	 0.0707188	 0.223632	 0.707188	 2.23632	 7.07188
4.35000e-03	 0.0244992	 0.0774733	 0.244992	 0.774733	 2.44992	 7.74733
4.40000e-03	 0.0251171	 0.0794273	 0.251171	 0.794273	 2.51171	 7.94273
4.45000e-03	 0.0241769	 0.0764541	 0.241769	 0.764541	 2.41769	 7.64541
4.50000e-03	 0.0217377	 0.0687406	 0.217377	 0.687406	 2.17377	 6.87406
4.55000e-03	 0.0179537	 0.0567746	 0.179537	 0.567746	 1.79537	 5.67746
4.60000e-03	 0.013065	 0.0413152	 0.13065	 0.413152	 1.3065	 4.13152
4.65000e-03	 0.00738152	 0.0233424	 0.0738152	 0.233424	 0.738152	 2.33424
4.70000e-03	 0.0012608	 0.00398699	 0.012608	 0.0398699	 0.12608	 0.398699
4.75000e-03	 -0.00491501	 -0.0155426	 -0.0491501	 -0.155426	 -0.491501	 -1.55426
4.80000e-03	 -0.0107625	 -0.0340341	 -0.107625	 -0.340341	 -1.07625	 -3.40341
4.85000e-03	 -0.0159204	 -0.0503447	 -0.159204	 -0.503447	 -1.59204	 -5.03447
4.90000e-03	 -0.020071	 -0.0634702	 -0.20071	 -0.634702	 -2.0071	 -6.34702
4.95000e-03	 -0.0229595	 -0.0726043	 -0.229595	 -0.726043	 -2.29595	 -7.26043
5.00000e-03	 -0.0244088	 -0.0771875	 -0.244088	 -0.771875	 -2.44088	 -7.71875
5.05000e-03	 -0.0243306	 -0.0769399	 -0.243306	 -0.769399	 -2.43306	 -7.69399
5.10000e-03	 -0.0227303	 -0.0718795	 -0.227303	 -0.718795	 -2.27303	 -7.18795
5.15000e-03	 -0.0197077	 -0.0623212	 -0.197077	 -0.623212	 -1.97077	 -6.23212
5.20000e-03	 -0.0154507	 -0.0488593	 -0.154507	 -0.488593	 -1.54507	 -4.88593
5.25000e-03	 -0.0102245	 -0.0323328	 -0.102245	 -0.323328	 -1.02245	 -3.23328
5.30000e-03	 -0.00435603	 -0.013775	 -0.0435603	 -0.13775	 -0.435603	 -1.3775
5.35000e-03	 0.00178622	 0.00564854	 0.0178622	 0.0564854	 0.178622	 0.564854
5.40000e-03	 0.0078144	 0.0247113	 0.078144	 0.247113	 0.78144	 2.47113
5.45000e-03	 0.0133455	 0.0422021	 0.133455	 0.422021	 1.33455	 4.22021
5.50000e-03	 0.0180254	 0.0570013	 0.180254	 0.570013	 1.80254	 5.70013
5.55000e-03	 0.0215517	 0.0681523	 0.215517	 0.681523	 2.15517	 6.81523
5.60000e-03	 0.0236931	 0.0749241	 0.236931	 0.749241	 2.36931	 7.49241
5.65000e-03	 0.0243054	 0.0768604	 0.243054	 0.768604	 2.43054	 7.68604
5.70000e-03	 0.0233413	 0.0738115	 0.233413	 0.738115	 2.33413	 7.38115
5.75000e-03	 0.0208546	 0.0659481	 0.208546	 0.659481	 2.08546	 6.59481
5.80000e-03	 0.0169983	 0.0537534	 0.169983	 0.537534	 1.69983	 5.37534
5.85000e-03	 0.012015	 0.0379949	 0.12015	 0.379949	 1.2015	 3.79949
5.90000e-03	 0.00622275	 0.0196781	 0.0622275	 0.196781	 0.622275	 1.96781
5.95000e-03	 -5.45658e-06	 -1.72552e-05	 -5.45658e-05	 -0.000172552	 -0.000545658	 -0.00172552
6.00000e-03	 -0.00626518	 -0.0198122	 -0.0626518	 -0.198122	 -0.626518	 -1.98122
6.05000e-03	 -0.0121469	 -0.0384118	 -0.121469	 -0.384118	 -1.21469	 -3.84118
6.10000e-03	 -0.0172628	 -0.0545898	 -0.172628	 -0.545898	 -1.72628	 -5.45898
6.15000e-03	 -0.0212726	 -0.0672698	 -0.212726	 -0.672698	 -2.12726	 -6.72698
6.20000e-03	 -0.0239062	 -0.0755979	 -0.239062	 -0.755979	 -2.39062	 -7.55979
6.25000e-03	 -0.024982	 -0.079	 -0.24982	 -0.79	 -2.4982	 -7.9
6.30000e-03	 -0.02442	 -0.0772228	 -0.2442	 -0.772228	 -2.442	 -7.72228
6.35000e-03	 -0.0222473	 -0.0703521	 -0.222473	 -0.703521	 -2.22473	 -7.03521
6.40000e-03	 -0.0185973	 -0.0588097	 -0.185973	 -0.588097	 -1.85973	 -5.88097
6.45000e-03	 -0.0137015	 -0.043328	 -0.137015	 -0.43328	 -1.37015	 -4.3328
6.50000e-03	 -0.00787517	 -0.0249035	 -0.0787517	 -0.249035	 -0.787517	 -2.49035
6.55000e-03	 -0.0014965	 -0.00473234	 -0.014965	 -0.0473234	 -0.14965	 -0.473234
6.60000e-03	 0.00501766	 0.0158672	 0.0501766	 0.158672	 0.501766	 1.58672
6.65000e-03	 0.0112393	 0.0355419	 0.112393	 0.355419	 1.12393	 3.55419
6.70000e-03	 0.0167577	 0.0529925	 0.167577	 0.529925	 1.67577	 5.29925
6.75000e-03	 0.0212065	 0.0670607	 0.212065	 0.670607	 2.12065	 6.70607
6.80000e-03	 0.0242883	 0.0768065	 0.242883	 0.768065	 2.42883	 7.68065
6.85000e-03	 0.0257952	 0.0815716	 0.257952	 0.815716	 2.57952	 8.15716
6.90000e-03	 0.0256223	 0.0810248	 0.256223	 0.810248	 2.56223	 8.10248
6.95000e-03	 0.0237757	 0.0751852	 0.237757	 0.751852	 2.37757	 7.51852
7.00000e-03	 0.0203722	 0.0644227	 0.203722	 0.644227	 2.03722	 6.44227
7.05000e-03	 0.0156324	 0.049434	 0.156324	 0.49434	 1.56324	 4.9434
7.10000e-03	 0.00986574	 0.0311982	 0.0986574	 0.311982	 0.986574	 3.11982
7.15000e-03	 0.00345037	 0.010911	 0.0345037	 0.10911	 0.345037	 1.0911
7.20000e-03	 -0.00319202	 -0.0100941	 -0.0319202	 -0.100941	 -0.319202	 -1.00941
7.25000e-03	 -0.00962447	 -0.0304352	 -0.0962447	 -0.304352	 -0.962447	 -3.04352
7.30000e-03	 -0.0154239	 -0.0487748	 -0.154239	 -0.487748	 -1.54239	 -4.87748
7.35000e-03	 -0.0202097	 -0.0639087	 -0.202097	 -0.639087	 -2.02097	 -6.39087
7.40000e-03	 -0.0236689	 -0.0748477	 -0.236689	 -0.748477	 -2.36689	 -7.48477
7.45000e-03	 -0.0255775	 -0.0808833	 -0.255775	 -0.808833	 -2.55775	 -8.08833
7.50000e-03	 -0.0258153	 -0.081635	 -0.258153	 -0.81635	 -2.58153	 -8.1635
7.55000e-03	 -0.0243734	 -0.0770755	 -0.243734	 -0.770755	 -2.43734	 -7.70755
7.60000e-03	 -0.0213551	 -0.0675307	 -0.213551	 -0.675307	 -2.13551	 -6.75307
7.65000e-03	 -0.0169677	 -0.0536565	 -0.169677	 -0.536565	 -1.69677	 -5.36565
7.70000e-03	 -0.0115086	 -0.0363932	 -0.115086	 -0.363932	 -1.15086	 -3.63932
7.75000e-03	 -0.0053443	 -0.0169002	 -0.053443	 -0.169002	 -0.53443	 -1.69002
7.80000e-03	 0.00111433	 0.00352383	 0.0111433	 0.0352383	 0.111433	 0.352383
7.85000e-03	 0.00744035	 0.0235285	 0.0744035	 0.235285	 0.744035	 2.35285
7.90000e-03	 0.0132193	 0.0418031	 0.132193	 0.418031	 1.32193	 4.18031
7.95000e-03	 0.0180768	 0.057164	 0.180768	 0.57164	 1.80768	 5.7164
8.00000e-03	 0.0217033	 0.0686318	 0.217033	 0.686318	 2.17033	 6.86318
8.05000e-03	 0.0238737	 0.0754954	 0.238737	 0.754954	 2.38737	 7.54954
8.10000e-03	 0.0244618	 0.0773551	 0.244618	 0.773551	 2.44618	 7.73551
8.15000e-03	 0.0234469	 0.0741455	 0.234469	 0.741455	 2.34469	 7.41455
8.20000e-03	 0.0209138	 0.0661352	 0.209138	 0.661352	 2.09138	 6.61352
8.25000e-03	 0.0170457	 0.0539031	 0.170457	 0.539031	 1.70457	 5.39031
8.30000e-03	 0.0121104	 0.0382963	 0.121104	 0.382963	 1.21104	 3.82963
8.35000e-03	 0.00644137	 0.0203694	 0.0644137	 0.203694	 0.644137	 2.03694
8.40000e-03	 0.000414794	 0.00131169	 0.00414794	 0.0131169	 0.0414794	 0.131169
8.45000e-03	 -0.00557592	 -0.0176326	 -0.0557592	 -0.176326	 -0.557592	 -1.76326
8.50000e-03	 -0.011146	 -0.0352468	 -0.11146	 -0.352468	 -1.1146	 -3.52468
8.55000e-03	 -0.0159443	 -0.0504202	 -0.159443	 -0.504202	 -1.59443	 -5.04202
8.60000e-03	 -0.0196752	 -0.0622184	 -0.196752	 -0.622184	 -1.96752	 -6.22184
8.65000e-03	 -0.0221169	 -0.0699399	 -0.221169	 -0.699399	 -2.21169	 -6.99399
8.70000e-03	 -0.0231343	 -0.0731571	 -0.231343	 -0.731571	 -2.31343	 -7.31571
8.75000e-03	 -0.0226856	 -0.0717381	 -0.226856	 -0.717381	 -2.26856	 -7.17381
8.80000e-03	 -0.0208234	 -0.0658493	 -0.208234	 -0.658493	 -2.08234	 -6.58493
8.85000e-03	 -0.0176892	 -0.0559381	 -0.176892	 -0.559381	 -1.76892	 -5.59381
8.90000e-03	 -0.0135026	 -0.0426988	 -0.135026	 -0.426988	 -1.35026	 -4.26988
8.95000e-03	 -0.00854547	 -0.0270231	 -0.0854547	 -0.270231	 -0.854547	 -2.70231
9.00000e-03	 -0.00314209	 -0.00993617	 -0.0314209	 -0.0993617	 -0.314209	 -0.993617
9.05000e-03	 0.00236235	 0.0074704	 0.0236235	 0.074704	 0.236235	 0.74704
9.10000e-03	 0.00762209	 0.0241032	 0.0762209	 0.241032	 0.762209	 2.41032
9.15000e-03	 0.012312	 0.0389338	 0.12312	 0.389338	 1.2312	 3.89338
9.20000e-03	 0.0161472	 0.0510618	 0.161472	 0.510618	 1.61472	 5.10618
9.25000e-03	 0.0189007	 0.0597691	 0.189007	 0.597691	 1.89007	 5.97691
9.30000e-03	 0.0204168	 0.0645635	 0.204168	 0.645635	 2.04168	 6.45635
9.35000e-03	 0.0206205	 0.0652078	 0.206205	 0.652078	 2.06205	 6.52078
9.40000e-03	 0.0195217	 0.0617329	 0.195217	 0.617329	 1.95217	 6.17329
9.45000e-03	 0.0172135	 0.0544339	 0.172135	 0.544339	 1.72135	 5.44339
9.50000e-03	 0.0138661	 0.0438484	 0.138661	 0.438484	 1.38661	 4.38484
9.55000e-03	 0.00971465	 0.0307204	 0.0971465	 0.307204	 0.971465	 3.07204
9.60000e-03	 0.00504352	 0.015949	 0.0504352	 0.15949	 0.504352	 1.5949
9.65000e-03	 0.000166992	 0.000528075	 0.00166992	 0.00528075	 0.0166992	 0.0528075
9.70000e-03	 -0.00459189	 -0.0145208	 -0.0459189	 -0.145208	 -0.459189	 -1.45208
9.75000e-03	 -0.00892298	 -0.0282169	 -0.0892298	 -0.282169	 -0.892298	 -2.82169
9.80000e-03	 -0.0125498	 -0.0396859	 -0.125498	 -0.396859	 -1.25498	 -3.96859
9.85000e-03	 -0.0152478	 -0.0482179	 -0.152478	 -0.482179	 -1.52478	 -4.82179
9.90000e-03	 -0.0168592	 -0.0533135	 -0.168592	 -0.533135	 -1.68592	 -5.33135
9.95000e-03	 -0.0173026	 -0.0547157	 -0.173026	 -0.547157	 -1.73026	 -5.47157
1.00000e-02	 -0.016578	 -0.0524241	 -0.16578	 -0.524241	 -1.6578	 -5.24241
1.00500e-02	 -0.0147651	 -0.0466914	 -0.147651	 -0.466914	 -1.47651	 -4.66914
1.01000e-02	 -0.0120173	 -0.0380022	 -0.120173	 -0.380022	 -1.20173	 -3.80022
1.01500e-02	 -0.00854919	 -0.0270349	 -0.0854919	 -0.270349	 -0.854919	 -2.70349
1.02000e-02	 -0.00462061	 -0.0146116	 -0.0462061	 -0.146116	 -0.462061	 -1.46116
1.02500e-02	 -0.0005178	 -0.00163743	 -0.005178	 -0.0163743	 -0.05178	 -0.163743
1.03000e-02	 0.00346751	 0.0109652	 0.0346751	 0.109652	 0.346751	 1.09652
1.03500e-02	 0.0070589	 0.0223222	 0.070589	 0.223222	 0.70589	 2.23222
1.04000e-02	 0.0100147	 0.0316693	 0.100147	 0.316693	 1.00147	 3.16693
1.04500e-02	 0.0121447	 0.0384048	 0.121447	 0.384048	 1.21447	 3.84048
1.05000e-02	 0.0133226	 0.0421297	 0.133226	 0.421297	 1.33226	 4.21297
1.05500e-02	 0.0134943	 0.0426726	 0.134943	 0.426726	 1.34943	 4.26726
1.06000e-02	 0.0126797	 0.0400968	 0.126797	 0.400968	 1.26797	 4.00968
1.06500e-02	 0.0109703	 0.0346912	 0.109703	 0.346912	 1.09703	 3.46912
1.07000e-02	 0.00852046	 0.0269441	 0.0852046	 0.269441	 0.852046	 2.69441
1.07500e-02	 0.00553488	 0.0175028	 0.0553488	 0.175028	 0.553488	 1.75028
1.08000e-02	 0.00225238	 0.00712265	 0.0225238	 0.0712265	 0.225238	 0.712265
1.08500e-02	 -0.00107254	 -0.00339167	 -0.0107254	 -0.0339167	 -0.107254	 -0.339167
1.09000e-02	 -0.004189	 -0.0132468	 -0.04189	 -0.132468	 -0.4189	 -1.32468
1.09500e-02	 -0.00686834	 -0.0217196	 -0.0686834	 -0.217196	 -0.686834	 -2.17196
1.10000e-02	 -0.00892073	 -0.0282098	 -0.0892073	 -0.282098	 -0.892073	 -2.82098
1.10500e-02	 -0.0102086	 -0.0322823	 -0.102086	 -0.322823	 -1.02086	 -3.22823
1.11000e-02	 -0.0106557	 -0.0336962	 -0.106557	 -0.336962	 -1.06557	 -3.36962
1.11500e-02	 -0.0102517	 -0.0324188	 -0.102517	 -0.324188	 -1.02517	 -3.24188
1.12000e-02	 -0.00905162	 -0.0286237	 -0.0905162	 -0.286237	 -0.905162	 -2.86237
1.12500e-02	 -0.00716998	 -0.0226735	 -0.0716998	 -0.226735	 -0.716998	 -2.26735
1.13000e-02	 -0.00477122	 -0.0150879	 -0.0477122	 -0.150879	 -0.477122	 -1.50879
1.13500e-02	 -0.00205601	 -0.00650168	 -0.0205601	 -0.0650168	 -0.205601	 -0.650168
1.14000e-02	 0.00075467	 0.00238647	 0.0075467	 0.0238647	 0.075467	 0.238647
1.14500e-02	 0.00343675	 0.010868	 0.0343675	 0.10868	 0.343675	 1.0868
1.15000e-02	 0.00578022	 0.0182787	 0.0578022	 0.182787	 0.578022	 1.82787
1.15500e-02	 0.00760487	 0.0240487	 0.0760487	 0.240487	 0.760487	 2.40487
1.16000e-02	 0.00877352	 0.0277443	 0.0877352	 0.277443	 0.877352	 2.77443
1.16500e-02	 0.00920183	 0.0290987	 0.0920183	 0.290987	 0.920183	 2.90987
1.17000e-02	 0.00886381	 0.0280298	 0.0886381	 0.280298	 0.886381	 2.80298
1.17500e-02	 0.00779303	 0.0246437	 0.0779303	 0.246437	 0.779303	 2.46437
1.18000e-02	 0.00607922	 0.0192242	 0.0607922	 0.192242	 0.607922	 1.92242
1.18500e-02	 0.0038608	 0.0122089	 0.038608	 0.122089	 0.38608	 1.22089
1.19000e-02	 0.00131384	 0.00415472	 0.0131384	 0.0415472	 0.131384	 0.415472
1.19500e-02	 -0.00136166	 -0.00430594	 -0.0136166	 -0.0430594	 -0.136166	 -0.430594
1.20000e-02	 -0.00395713	 -0.0125135	 -0.0395713	 -0.125135	 -0.395713	 -1.25135
1.20500e-02	 -0.00627127	 -0.0198315	 -0.0627127	 -0.198315	 -0.627127	 -1.98315
1.21000e-02	 -0.00812521	 -0.0256942	 -0.0812521	 -0.256942	 -0.812521	 -2.56942
1.21500e-02	 -0.00937585	 -0.029649	 -0.0937585	 -0.29649	 -0.937585	 -2.9649
1.22000e-02	 -0.00992644	 -0.0313901	 -0.0992644	 -0.313901	 -0.992644	 -3.13901
1.22500e-02	 -0.00973372	 -0.0307807	 -0.0973372	 -0.307807	 -0.973372	 -3.07807
1.23000e-02	 -0.00881093	 -0.0278626	 -0.0881093	 -0.278626	 -0.881093	 -2.78626
1.23500e-02	 -0.00722678	 -0.0228531	 -0.0722678	 -0.228531	 -0.722678	 -2.28531
1.24000e-02	 -0.00510015	 -0.0161281	 -0.0510015	 -0.161281	 -0.510015	 -1.61281
1.24500e-02	 -0.00259082	 -0.00819288	 -0.0259082	 -0.0819288	 -0.259082	 -0.819288
1.25000e-02	 0.000112808	 0.00035673	 0.00112808	 0.0035673	 0.0112808	 0.035673
1.25500e-02	 0.00280808	 0.00887993	 0.0280808	 0.0887993	 0.280808	 0.887993
1.26000e-02	 0.00529357	 0.0167397	 0.0529357	 0.167397	 0.529357	 1.67397
1.26500e-02	 0.00738429	 0.0233512	 0.0738429	 0.233512	 0.738429	 2.33512
1.27000e-02	 0.00892575	 0.0282257	 0.0892575	 0.282257	 0.892575	 2.82257
1.27500e-02	 0.00980562	 0.0310081	 0.0980562	 0.310081	 0.980562	 3.10081
1.28000e-02	 0.00996216	 0.0315031	 0.0996216	 0.315031	 0.996216	 3.15031
1.28500e-02	 0.00938871	 0.0296897	 0.0938871	 0.296897	 0.938871	 2.96897
1.29000e-02	 0.0081341	 0.0257223	 0.081341	 0.257223	 0.81341	 2.57223
1.29500e-02	 0.00629864	 0.019918	 0.0629864	 0.19918	 0.629864	 1.9918
1.30000e-02	 0.00402623	 0.012732	 0.0402623	 0.12732	 0.402623	 1.2732
1.30500e-02	 0.00149291	 0.00472101	 0.0149291	 0.0472101	 0.149291	 0.472101
1.31000e-02	 -0.00110714	 -0.00350107	 -0.0110714	 -0.0350107	 -0.110714	 -0.350107
1.31500e-02	 -0.00357705	 -0.0113116	 -0.0357705	 -0.113116	 -0.357705	 -1.13116
1.32000e-02	 -0.00573262	 -0.0181281	 -0.0573262	 -0.181281	 -0.573262	 -1.81281
1.32500e-02	 -0.00741634	 -0.0234525	 -0.0741634	 -0.234525	 -0.741634	 -2.34525
1.33000e-02	 -0.00850941	 -0.0269091	 -0.0850941	 -0.269091	 -0.850941	 -2.69091
1.33500e-02	 -0.00893999	 -0.0282707	 -0.0893999	 -0.282707	 -0.893999	 -2.82707
1.34000e-02	 -0.00868643	 -0.0274689	 -0.0868643	 -0.274689	 -0.868643	 -2.74689
1.34500e-02	 -0.00777743	 -0.0245944	 -0.0777743	 -0.245944	 -0.777743	 -2.45944
1.35000e-02	 -0.00628878	 -0.0198869	 -0.0628878	 -0.198869	 -0.628878	 -1.98869
1.35500e-02	 -0.00433629	 -0.0137125	 -0.0433629	 -0.137125	 -0.433629	 -1.37125
1.36000e-02	 -0.00206585	 -0.0065328	 -0.0206585	 -0.065328	 -0.206585	 -0.65328
1.36500e-02	 0.000358485	 0.00113363	 0.00358485	 0.0113363	 0.0358485	 0.113363
1.37000e-02	 0.00276724	 0.00875077	 0.0276724	 0.0875077	 0.276724	 0.875077
1.37500e-02	 0.00499765	 0.015804	 0.0499765	 0.15804	 0.499765	 1.5804
1.38000e-02	 0.00690446	 0.0218338	 0.0690446	 0.218338	 0.690446	 2.18338
1.38500e-02	 0.00836867	 0.0264641	 0.0836867	 0.264641	 0.836867	 2.64641
1.39000e-02	 0.00930407	 0.029422	 0.0930407	 0.29422	 0.930407	 2.9422
1.39500e-02	 0.00966083	 0.0305502	 0.0966083	 0.305502	 0.966083	 3.05502
1.40000e-02	 0.0094262	 0.0298082	 0.094262	 0.298082	 0.94262	 2.98082
1.40500e-02	 0.00862262	 0.0272671	 0.0862262	 0.272671	 0.862262	 2.72671
1.41000e-02	 0.00730389	 0.0230969	 0.0730389	 0.230969	 0.730389	 2.30969
