Frequency (Hz)	80	90	100	110	120	130	140
2.83203e+02	 0.014308	 0.0822805	 0.207506	 0.207537	 0.149336	 0.1021	 0.0505566
2.92969e+02	 0.016449	 0.0866247	 0.2182	 0.212409	 0.153311	 0.105076	 0.0534393
3.02734e+02	 0.0188041	 0.0907305	 0.228889	 0.217452	 0.157525	 0.108244	 0.0565174
3.12500e+02	 0.0213526	 0.0945978	 0.239566	 0.222606	 0.161965	 0.111621	 0.0598383
3.22266e+02	 0.0240935	 0.0982335	 0.250212	 0.227855	 0.166597	 0.115183	 0.0633949
3.32031e+02	 0.0270403	 0.101712	 0.260761	 0.233211	 0.171434	 0.118943	 0.0671993
3.41797e+02	 0.0301849	 0.105196	 0.271142	 0.238647	 0.176512	 0.12295	 0.0713131
3.51562e+02	 0.0334958	 0.108899	 0.281325	 0.244099	 0.181819	 0.127221	 0.0757795
3.61328e+02	 0.036959	 0.113044	 0.291309	 0.249539	 0.1873	 0.131712	 0.0805698
3.71094e+02	 0.0405924	 0.117891	 0.301052	 0.255012	 0.192951	 0.136403	 0.0856535
3.80859e+02	 0.0444189	 0.123805	 0.310454	 0.260546	 0.198845	 0.141365	 0.0910897
3.90625e+02	 0.0484409	 0.131228	 0.319429	 0.266084	 0.205026	 0.146666	 0.0969659
4.00391e+02	 0.0526481	 0.14053	 0.327974	 0.27156	 0.211442	 0.152274	 0.103271
4.10156e+02	 0.0570646	 0.151942	 0.336106	 0.277007	 0.218056	 0.158134	 0.109938
4.19922e+02	 0.0617814	 0.165639	 0.343754	 0.282509	 0.224947	 0.164303	 0.117
4.29688e+02	 0.0669165	 0.181804	 0.350782	 0.288062	 0.232225	 0.170903	 0.124581
4.39453e+02	 0.0725625	 0.200542	 0.357108	 0.293568	 0.239888	 0.177958	 0.132733
4.49219e+02	 0.0788073	 0.221758	 0.362758	 0.298983	 0.247852	 0.185386	 0.141377
4.58984e+02	 0.0857955	 0.245175	 0.367746	 0.304395	 0.256133	 0.193169	 0.15047
4.68750e+02	 0.0937456	 0.270488	 0.371952	 0.309886	 0.264881	 0.201447	 0.160136
4.78516e+02	 0.102898	 0.297429	 0.3752	 0.315377	 0.274177	 0.210331	 0.170509
4.88281e+02	 0.113438	 0.325621	 0.37743	 0.32074	 0.283934	 0.219754	 0.181541
4.98047e+02	 0.125487	 0.354461	 0.378689	 0.325991	 0.294102	 0.22965	 0.193148
5.07812e+02	 0.139197	 0.383204	 0.378922	 0.33123	 0.304816	 0.240143	 0.205436
5.17578e+02	 0.154792	 0.41115	 0.377929	 0.3364	 0.316219	 0.251414	 0.218603
5.27344e+02	 0.172452	 0.437653	 0.375556	 0.341272	 0.328235	 0.263439	 0.232657
5.37109e+02	 0.192189	 0.461947	 0.371875	 0.345715	 0.340687	 0.276052	 0.247433
5.46875e+02	 0.213897	 0.483047	 0.367065	 0.349833	 0.353618	 0.289284	 0.262929
5.56641e+02	 0.237476	 0.499947	 0.361151	 0.353697	 0.367265	 0.303404	 0.279412
5.66406e+02	 0.262835	 0.511921	 0.354059	 0.357087	 0.381651	 0.318512	 0.297018
5.76172e+02	 0.289716	 0.518498	 0.345964	 0.359726	 0.396499	 0.334379	 0.315534
5.85938e+02	 0.317518	 0.519159	 0.337423	 0.361683	 0.411701	 0.350892	 0.334811
5.95703e+02	 0.345368	 0.513268	 0.329052	 0.36322	 0.427523	 0.36834	 0.355111
6.05469e+02	 0.372355	 0.500459	 0.321249	 0.36427	 0.444095	 0.386958	 0.376695
6.15234e+02	 0.397524	 0.480978	 0.3144	 0.364393	 0.46096	 0.406406	 0.399248
6.25000e+02	 0.419537	 0.455527	 0.309274	 0.363338	 0.477426	 0.426049	 0.4221
6.34766e+02	 0.436506	 0.424895	 0.306971	 0.361306	 0.493131	 0.445566	 0.444866
6.44531e+02	 0.446316	 0.390148	 0.308252	 0.358363	 0.507666	 0.464678	 0.467235
6.54297e+02	 0.447108	 0.353427	 0.312977	 0.35387	 0.519628	 0.482164	 0.487957
6.64062e+02	 0.43736	 0.318444	 0.320302	 0.347017	 0.526728	 0.495787	 0.504682
6.73828e+02	 0.415574	 0.289874	 0.32924	 0.337792	 0.527072	 0.503517	 0.515181
6.83594e+02	 0.380441	 0.271596	 0.338605	 0.326891	 0.519735	 0.504209	 0.518124
6.93359e+02	 0.331867	 0.264416	 0.346506	 0.314812	 0.50409	 0.49699	 0.5125
7.03125e+02	 0.271799	 0.265198	 0.350587	 0.301693	 0.479705	 0.481031	 0.497367
7.12891e+02	 0.203737	 0.268842	 0.349227	 0.28799	 0.447393	 0.45659	 0.472909
7.22656e+02	 0.131722	 0.270823	 0.342172	 0.274563	 0.409479	 0.425493	 0.440977
7.32422e+02	 0.0604834	 0.267954	 0.329755	 0.261791	 0.368432	 0.38991	 0.403861
7.42188e+02	 0.0141178	 0.258301	 0.311978	 0.249002	 0.325768	 0.35117	 0.363048
7.51953e+02	 0.0647859	 0.241495	 0.288868	 0.235051	 0.282606	 0.310206	 0.319652
7.61719e+02	 0.107556	 0.218715	 0.261229	 0.21922	 0.2404	 0.268395	 0.275261
7.71484e+02	 0.13681	 0.191776	 0.230449	 0.201372	 0.200583	 0.227278	 0.231637
7.81250e+02	 0.152945	 0.162438	 0.197854	 0.181571	 0.164029	 0.187978	 0.190093
7.91016e+02	 0.157343	 0.132713	 0.164766	 0.160063	 0.131279	 0.151378	 0.151668
8.00781e+02	 0.152655	 0.105098	 0.132848	 0.13762	 0.102875	 0.11849	 0.117474
8.10547e+02	 0.142485	 0.0818968	 0.103813	 0.115512	 0.079184	 0.0902095	 0.088409
8.20312e+02	 0.130029	 0.0644449	 0.0788395	 0.0949859	 0.0601497	 0.066901	 0.0647541
8.30078e+02	 0.117294	 0.0529891	 0.0584498	 0.0768743	 0.0453464	 0.0484141	 0.046248
8.39844e+02	 0.105465	 0.0466496	 0.0427416	 0.0616012	 0.0341541	 0.0343109	 0.032344
8.49609e+02	 0.0951718	 0.0435289	 0.0314332	 0.0492426	 0.0258644	 0.0239402	 0.0222902
8.59375e+02	 0.0863733	 0.0416956	 0.0238546	 0.0395566	 0.0197961	 0.016515	 0.0152172
8.69141e+02	 0.0786562	 0.0400078	 0.0191203	 0.0321225	 0.0153977	 0.0112991	 0.0103355
8.78906e+02	 0.0716937	 0.038061	 0.0163255	 0.0264871	 0.0122395	 0.00770551	 0.00703045
8.88672e+02	 0.0653386	 0.0358388	 0.0146916	 0.0222237	 0.00996417	 0.00527425	 0.00483
8.98438e+02	 0.0595386	 0.0334376	 0.0136531	 0.0189656	 0.00829957	 0.00364639	 0.00337614
9.08203e+02	 0.0542435	 0.0309514	 0.0128602	 0.0164193	 0.00706345	 0.00254607	 0.00240584
9.17969e+02	 0.0493794	 0.028471	 0.0121543	 0.0143783	 0.00612933	 0.00178654	 0.00174568
9.27734e+02	 0.0449173	 0.0260766	 0.0114877	 0.012717	 0.00541024	 0.00126273	 0.00129869
9.37500e+02	 0.0408556	 0.0238209	 0.0108445	 0.0113408	 0.00484204	 0.00089807	 0.000993153
9.47266e+02	 0.0371575	 0.0217342	 0.0102218	 0.0101763	 0.00437685	 0.00063846	 0.000774897
9.57031e+02	 0.0337864	 0.019823	 0.00961708	 0.00918217	 0.00399383	 0.000453816	 0.000616262
9.66797e+02	 0.0307216	 0.018086	 0.00903109	 0.00832676	 0.00367696	 0.000322721	 0.000496828
9.76562e+02	 0.0279326	 0.0165279	 0.00847689	 0.00758533	 0.00340326	 0.000244251	 0.000407634
9.86328e+02	 0.0253985	 0.0151381	 0.00795721	 0.00693975	 0.0031626	 0.000210473	 0.00034244
9.96094e+02	 0.0231004	 0.0138946	 0.00746482	 0.00636905	 0.00295057	 0.000206272	 0.000287864
1.00586e+03	 0.021006	 0.0127838	 0.00700199	 0.00586373	 0.0027617	 0.000219349	 0.00024324
1.01562e+03	 0.0191013	 0.011792	 0.00657062	 0.00542015	 0.00259516	 0.000233277	 0.000209296
1.02539e+03	 0.0173774	 0.0109043	 0.00616977	 0.00502525	 0.0024437	 0.000247796	 0.000181542
1.03516e+03	 0.0158078	 0.0101087	 0.00580019	 0.00467124	 0.00230177	 0.000260382	 0.000160633
1.04492e+03	 0.0143794	 0.00938867	 0.00545627	 0.00435491	 0.00217399	 0.000269703	 0.000140943
1.05469e+03	 0.0130858	 0.00873318	 0.00513614	 0.00407027	 0.002058	 0.00027785	 0.000120891
1.06445e+03	 0.0119092	 0.00813994	 0.00484491	 0.00381653	 0.00194926	 0.000279253	 0.000105779
1.07422e+03	 0.010841	 0.0075993	 0.00457883	 0.0035889	 0.00184765	 0.000276202	 9.27087e-05
1.08398e+03	 0.00987207	 0.00710144	 0.00433273	 0.00337876	 0.00174905	 0.000272043	 8.22509e-05
1.09375e+03	 0.00898443	 0.00664246	 0.0041062	 0.00318639	 0.00165449	 0.000264789	 7.41308e-05
1.10352e+03	 0.00817439	 0.00621582	 0.00389513	 0.0030102	 0.00156688	 0.000257743	 6.4361e-05
1.11328e+03	 0.00743729	 0.00581849	 0.00369848	 0.002846	 0.00148186	 0.0002492	 5.68165e-05
1.12305e+03	 0.00675886	 0.00544982	 0.00351692	 0.00269475	 0.00140007	 0.00023759	 5.05739e-05
1.13281e+03	 0.00613748	 0.0051038	 0.00334526	 0.00255316	 0.00132286	 0.00022706	 4.37433e-05
1.14258e+03	 0.0055695	 0.00477891	 0.00318288	 0.0024189	 0.00124729	 0.000215275	 3.92252e-05
1.15234e+03	 0.00504439	 0.00447591	 0.0030309	 0.00229426	 0.00117566	 0.000202485	 3.40369e-05
1.16211e+03	 0.00456332	 0.00419035	 0.00288526	 0.00217587	 0.00110758	 0.00019087	 2.91058e-05
1.17188e+03	 0.00412278	 0.00392187	 0.00274638	 0.0020627	 0.00104062	 0.000177524	 2.61401e-05
1.18164e+03	 0.003715	 0.0036709	 0.0026148	 0.00195681	 0.000977861	 0.000164731	 2.1734e-05
1.19141e+03	 0.00334323	 0.00343364	 0.00248731	 0.00185498	 0.000917821	 0.00015286	 1.83198e-05
1.20117e+03	 0.00300337	 0.00321057	 0.00236535	 0.00175749	 0.00085893	 0.000139252	 1.58147e-05
1.21094e+03	 0.00268954	 0.00300114	 0.00224852	 0.00166535	 0.000803936	 0.000126968	 1.24124e-05
1.22070e+03	 0.00240616	 0.0028019	 0.00213412	 0.0015756	 0.000750885	 0.000115179	 1.09153e-05
1.23047e+03	 0.00214902	 0.0026145	 0.00202468	 0.0014902	 0.000700069	 0.000102942	 9.47857e-06
1.24023e+03	 0.00191474	 0.00243831	 0.00191967	 0.00140958	 0.000653579	 9.29354e-05	 7.39412e-06
1.25000e+03	 0.00170738	 0.00227059	 0.00181729	 0.00133125	 0.000608725	 8.29201e-05	 7.23055e-06
1.25977e+03	 0.00152145	 0.00211334	 0.00172018	 0.00125762	 0.000566819	 7.33598e-05	 6.71533e-06
1.26953e+03	 0.00135593	 0.00196554	 0.00162722	 0.00118827	 0.000529088	 6.62722e-05	 5.63526e-06
1.27930e+03	 0.0012138	 0.00182546	 0.00153765	 0.00112159	 0.000492854	 5.89537e-05	 5.93682e-06
1.28906e+03	 0.0010883	 0.00169497	 0.00145368	 0.00105982	 0.000459744	 5.24473e-05	 5.37946e-06
1.29883e+03	 0.000980077	 0.00157212	 0.00137313	 0.00100119	 0.000429611	 4.76782e-05	 4.89915e-06
1.30859e+03	 0.000890146	 0.00145604	 0.0012959	 0.000945021	 0.000400557	 4.2508e-05	 5.6677e-06
1.31836e+03	 0.00081209	 0.00134885	 0.00122401	 0.0008936	 0.000374926	 3.88208e-05	 5.06678e-06
1.32812e+03	 0.000748275	 0.00124837	 0.00115521	 0.000844763	 0.00035156	 3.65251e-05	 4.81052e-06
1.33789e+03	 0.000696683	 0.00115429	 0.00108998	 0.000798547	 0.000329023	 3.34854e-05	 5.22963e-06
1.34766e+03	 0.000651866	 0.00106801	 0.00102938	 0.000756357	 0.000309451	 3.17382e-05	 4.45248e-06
1.35742e+03	 0.000617099	 0.00098712	 0.000971049	 0.000715824	 0.000291131	 3.07803e-05	 4.69554e-06
1.36719e+03	 0.000588362	 0.000912199	 0.00091628	 0.000678003	 0.000273728	 2.9048e-05	 4.80211e-06
1.37695e+03	 0.000562734	 0.000844013	 0.000865472	 0.000643561	 0.000258944	 2.85362e-05	 3.94666e-06
1.38672e+03	 0.000543336	 0.000780015	 0.000816388	 0.00061017	 0.000244532	 2.80416e-05	 4.35802e-06
1.39648e+03	 0.000525194	 0.000721279	 0.000770661	 0.000579395	 0.000231012	 2.6675e-05	 3.95375e-06
1.40625e+03	 0.000508228	 0.000667848	 0.000727938	 0.000551062	 0.000219499	 2.64695e-05	 3.343e-06
1.41602e+03	 0.00049476	 0.000617486	 0.000686455	 0.00052332	 0.000207733	 2.57145e-05	 3.74447e-06
1.42578e+03	 0.000479924	 0.000571718	 0.00064806	 0.00049804	 0.00019698	 2.43879e-05	 3.01996e-06
1.43555e+03	 0.000465827	 0.000529914	 0.000611771	 0.000474303	 0.000187627	 2.41919e-05	 2.86217e-06
1.44531e+03	 0.000453573	 0.00049051	 0.00057654	 0.000451029	 0.00017778	 2.31155e-05	 3.08077e-06
1.45508e+03	 0.000439068	 0.000455279	 0.000544223	 0.00043011	 0.000169178	 2.19568e-05	 2.22035e-06
1.46484e+03	 0.000425644	 0.000422893	 0.000513265	 0.000409972	 0.000161333	 2.16547e-05	 2.41822e-06
1.47461e+03	 0.000412902	 0.000392572	 0.000483313	 0.000390305	 0.000152931	 2.02759e-05	 2.34496e-06
1.48438e+03	 0.0003979	 0.000366055	 0.000456021	 0.000372757	 0.000145941	 1.93681e-05	 1.64614e-06
1.49414e+03	 0.000384558	 0.000341566	 0.000429565	 0.000355455	 0.00013919	 1.89532e-05	 2.06385e-06
1.50391e+03	 0.000371119	 0.000319127	 0.000404271	 0.000338841	 0.000132051	 1.74587e-05	 1.65971e-06
1.51367e+03	 0.000355848	 0.00029993	 0.000381255	 0.000323947	 0.000126274	 1.67845e-05	 1.21337e-06
1.52344e+03	 0.000342573	 0.00028197	 0.000358621	 0.000308858	 0.000120253	 1.61681e-05	 1.65061e-06
1.53320e+03	 0.000328615	 0.000266098	 0.000337417	 0.000294763	 0.000114238	 1.47916e-05	 1.14288e-06
1.54297e+03	 0.000313643	 0.000252734	 0.00031816	 0.000282031	 0.000109501	 1.4455e-05	 1.0485e-06
1.55273e+03	 0.000300834	 0.0002399	 0.000299052	 0.000268928	 0.000104167	 1.37001e-05	 1.33413e-06
1.56250e+03	 0.000286825	 0.000228912	 0.000281543	 0.000257016	 9.91652e-05	 1.25155e-05	 7.2498e-07
1.57227e+03	 0.000272606	 0.000219354	 0.000265483	 0.00024596	 9.51534e-05	 1.2378e-05	 9.2417e-07
1.58203e+03	 0.000260473	 0.00020979	 0.000249529	 0.000234564	 9.04308e-05	 1.15574e-05	 1.10728e-06
1.59180e+03	 0.000246909	 0.00020178	 0.000235361	 0.00022456	 8.64243e-05	 1.07362e-05	 5.2907e-07
1.60156e+03	 0.000233973	 0.0001942	 0.000222135	 0.000214946	 8.30181e-05	 1.07488e-05	 9.29411e-07
1.61133e+03	 0.000222757	 0.00018634	 0.000209066	 0.000205138	 7.88932e-05	 9.88674e-06	 9.37441e-07
1.62109e+03	 0.000210037	 0.000179703	 0.000197788	 0.000196739	 7.5728e-05	 9.40398e-06	 4.43834e-07
1.63086e+03	 0.000198691	 0.000172779	 0.000186941	 0.000188301	 7.27373e-05	 9.4403e-06	 9.45387e-07
1.64062e+03	 0.000188527	 0.000165655	 0.000176426	 0.000179926	 6.91899e-05	 8.58587e-06	 7.79098e-07
1.65039e+03	 0.000177025	 0.000159517	 0.000167553	 0.000172841	 6.67166e-05	 8.42012e-06	 4.84791e-07
1.66016e+03	 0.000167489	 0.000152744	 0.000158686	 0.000165401	 6.40275e-05	 8.40043e-06	 9.61242e-07
1.66992e+03	 0.00015851	 0.000146106	 0.0001504	 0.000158342	 6.10628e-05	 7.61681e-06	 6.15288e-07
1.67969e+03	 0.000148599	 0.000140268	 0.000143445	 0.000152317	 5.91196e-05	 7.69579e-06	 5.93768e-07
1.68945e+03	 0.000140989	 0.000133708	 0.000136179	 0.000145736	 5.66338e-05	 7.53059e-06	 9.23763e-07
1.69922e+03	 0.000133271	 0.000127704	 0.000129738	 0.00013983	 5.42143e-05	 6.86905e-06	 4.55084e-07
1.70898e+03	 0.000125252	 0.000122314	 0.00012422	 0.000134624	 5.26375e-05	 7.10827e-06	 7.12493e-07
1.71875e+03	 0.000119567	 0.000116309	 0.000118249	 0.000128819	 5.03219e-05	 6.76464e-06	 8.25235e-07
1.72852e+03	 0.000113169	 0.00011121	 0.000113273	 0.0001239	 4.83935e-05	 6.26849e-06	 3.32044e-07
1.73828e+03	 0.000107182	 0.000106453	 0.000108741	 0.000119285	 4.70114e-05	 6.55237e-06	 7.73134e-07
1.74805e+03	 0.0001032	 0.000101314	 0.000103809	 0.000114191	 4.48717e-05	 6.06231e-06	 6.95174e-07
1.75781e+03	 9.81021e-05	 9.72941e-05	 9.99656e-05	 0.000110116	 4.34013e-05	 5.79691e-06	 3.56671e-07
1.76758e+03	 9.40699e-05	 9.32746e-05	 9.61032e-05	 0.000105957	 4.21018e-05	 6.01814e-06	 7.92341e-07
1.77734e+03	 9.13182e-05	 8.91204e-05	 9.2005e-05	 0.00010152	 4.0143e-05	 5.40953e-06	 5.16247e-07
1.78711e+03	 8.72761e-05	 8.60663e-05	 8.89444e-05	 9.80891e-05	 3.90264e-05	 5.37099e-06	 4.31167e-07
1.79688e+03	 8.47632e-05	 8.26934e-05	 8.55186e-05	 9.42806e-05	 3.77397e-05	 5.47248e-06	 7.66295e-07
1.80664e+03	 8.26514e-05	 7.94818e-05	 8.21458e-05	 9.04976e-05	 3.60398e-05	 4.86441e-06	 3.7028e-07
1.81641e+03	 7.9356e-05	 7.71562e-05	 7.96314e-05	 8.7579e-05	 3.52004e-05	 5.02168e-06	 5.39982e-07
1.82617e+03	 7.77318e-05	 7.42563e-05	 7.65114e-05	 8.40656e-05	 3.38761e-05	 4.93358e-06	 7.02883e-07
1.83594e+03	 7.56475e-05	 7.1782e-05	 7.37392e-05	 8.08788e-05	 3.24506e-05	 4.39909e-06	 2.48628e-07
1.84570e+03	 7.27488e-05	 6.98664e-05	 7.15508e-05	 7.8312e-05	 3.17739e-05	 4.67386e-06	 6.15952e-07
1.85547e+03	 7.14312e-05	 6.72938e-05	 6.86845e-05	 7.50779e-05	 3.04182e-05	 4.39702e-06	 6.10133e-07
1.86523e+03	 6.90136e-05	 6.53719e-05	 6.64263e-05	 7.24367e-05	 2.92923e-05	 4.02414e-06	 2.34744e-07
1.87500e+03	 6.63232e-05	 6.36443e-05	 6.44191e-05	 7.01014e-05	 2.86799e-05	 4.32167e-06	 6.64779e-07
1.88477e+03	 6.49527e-05	 6.13464e-05	 6.18118e-05	 6.71616e-05	 2.73293e-05	 3.88889e-06	 4.9429e-07
1.89453e+03	 6.21393e-05	 5.98357e-05	 5.99784e-05	 6.49911e-05	 2.6492e-05	 3.72229e-06	 3.18573e-07
1.90430e+03	 5.96742e-05	 5.81719e-05	 5.80529e-05	 6.27897e-05	 2.58537e-05	 3.94321e-06	 6.71919e-07
1.91406e+03	 5.81443e-05	 5.61546e-05	 5.57297e-05	 6.0166e-05	 2.45645e-05	 3.42272e-06	 3.64759e-07
1.92383e+03	 5.5136e-05	 5.49477e-05	 5.42311e-05	 5.83789e-05	 2.39814e-05	 3.46851e-06	 4.2637e-07
1.93359e+03	 5.30841e-05	 5.33062e-05	 5.23475e-05	 5.62606e-05	 2.32639e-05	 3.54321e-06	 6.40615e-07
1.94336e+03	 5.14745e-05	 5.15868e-05	 5.03394e-05	 5.3977e-05	 2.20974e-05	 3.01779e-06	 2.35345e-07
1.95312e+03	 4.8608e-05	 5.05628e-05	 4.90705e-05	 5.2465e-05	 2.1698e-05	 3.22513e-06	 5.09603e-07
1.96289e+03	 4.7158e-05	 4.89245e-05	 4.72226e-05	 5.04105e-05	 2.08815e-05	 3.12384e-06	 5.69591e-07
1.97266e+03	 4.55857e-05	 4.74966e-05	 4.55555e-05	 4.84888e-05	 1.9903e-05	 2.69012e-06	 1.73232e-07
1.98242e+03	 4.31759e-05	 4.65359e-05	 4.44231e-05	 4.71535e-05	 1.96063e-05	 2.97534e-06	 5.60128e-07
1.99219e+03	 4.23405e-05	 4.4888e-05	 4.26266e-05	 4.51674e-05	 1.8695e-05	 2.69588e-06	 4.55973e-07
2.00195e+03	 4.08086e-05	 4.36951e-05	 4.12856e-05	 4.35947e-05	 1.79395e-05	 2.42373e-06	 2.0927e-07
2.01172e+03	 3.89867e-05	 4.26984e-05	 4.02143e-05	 4.23577e-05	 1.76778e-05	 2.70978e-06	 5.67131e-07
2.02148e+03	 3.85762e-05	 4.10781e-05	 3.85335e-05	 4.0498e-05	 1.67335e-05	 2.31307e-06	 3.39579e-07
2.03125e+03	 3.7018e-05	 4.00735e-05	 3.74935e-05	 3.92542e-05	 1.62142e-05	 2.23601e-06	 2.97736e-07
2.04102e+03	 3.57202e-05	 3.89719e-05	 3.64152e-05	 3.8042e-05	 1.59079e-05	 2.43399e-06	 5.39792e-07
2.05078e+03	 3.54176e-05	 3.7413e-05	 3.48893e-05	 3.63479e-05	 1.49819e-05	 1.97585e-06	 2.12224e-07
2.06055e+03	 3.37807e-05	 3.6545e-05	 3.40877e-05	 3.53785e-05	 1.46774e-05	 2.08497e-06	 3.67011e-07
2.07031e+03	 3.29147e-05	 3.53351e-05	 3.29747e-05	 3.416e-05	 1.42883e-05	 2.15527e-06	 4.87444e-07
2.08008e+03	 3.25089e-05	 3.39083e-05	 3.16541e-05	 3.26861e-05	 1.34524e-05	 1.7161e-06	 1.05804e-07
2.08984e+03	 3.08514e-05	 3.31401e-05	 3.10157e-05	 3.19212e-05	 1.33122e-05	 1.96151e-06	 4.16548e-07
2.09961e+03	 3.03439e-05	 3.18522e-05	 2.98623e-05	 3.06857e-05	 1.28192e-05	 1.88415e-06	 4.15869e-07
2.10938e+03	 2.97392e-05	 3.06182e-05	 2.87739e-05	 2.94657e-05	 1.21298e-05	 1.5342e-06	 8.07501e-08
2.11914e+03	 2.81815e-05	 2.99116e-05	 2.82165e-05	 2.88251e-05	 1.20852e-05	 1.84369e-06	 4.41055e-07
2.12891e+03	 2.79466e-05	 2.8598e-05	 2.70438e-05	 2.75895e-05	 1.14981e-05	 1.62915e-06	 3.33281e-07
2.13867e+03	 2.71033e-05	 2.75962e-05	 2.61957e-05	 2.66382e-05	 1.09956e-05	 1.42515e-06	 1.53966e-07
2.14844e+03	 2.57416e-05	 2.69113e-05	 2.56493e-05	 2.60477e-05	 1.09745e-05	 1.72327e-06	 4.45611e-07
2.15820e+03	 2.56443e-05	 2.56272e-05	 2.44963e-05	 2.48475e-05	 1.03243e-05	 1.39954e-06	 2.40777e-07
2.16797e+03	 2.45449e-05	 2.48553e-05	 2.38677e-05	 2.41483e-05	 1.00183e-05	 1.36591e-06	 2.29561e-07
2.17773e+03	 2.34283e-05	 2.41493e-05	 2.32777e-05	 2.35458e-05	 9.95619e-06	 1.58949e-06	 4.28392e-07
2.18750e+03	 2.33335e-05	 2.29516e-05	 2.21991e-05	 2.24329e-05	 9.29631e-06	 1.20806e-06	 1.46039e-07
2.19727e+03	 2.20271e-05	 2.23787e-05	 2.17523e-05	 2.19478e-05	 9.17029e-06	 1.33621e-06	 2.94643e-07
2.20703e+03	 2.11997e-05	 2.16159e-05	 2.10844e-05	 2.1289e-05	 9.01549e-06	 1.43853e-06	 3.88925e-07
2.21680e+03	 2.10137e-05	 2.05515e-05	 2.01296e-05	 2.03114e-05	 8.4034e-06	 1.06078e-06	 5.3394e-08
2.22656e+03	 1.96178e-05	 2.01307e-05	 1.98154e-05	 1.9987e-05	 8.42166e-06	 1.31406e-06	 3.39111e-07
2.23633e+03	 1.91218e-05	 1.93089e-05	 1.90719e-05	 1.92641e-05	 8.15567e-06	 1.28247e-06	 3.38468e-07
2.24609e+03	 1.8787e-05	 1.8419e-05	 1.82827e-05	 1.84614e-05	 7.64342e-06	 9.7105e-07	 4.43285e-08
2.25586e+03	 1.74254e-05	 1.80835e-05	 1.8032e-05	 1.82215e-05	 7.73976e-06	 1.27838e-06	 3.62812e-07
2.26562e+03	 1.72316e-05	 1.72152e-05	 1.72279e-05	 1.74413e-05	 7.3618e-06	 1.11415e-06	 2.69721e-07
2.27539e+03	 1.67081e-05	 1.65327e-05	 1.66325e-05	 1.68399e-05	 6.99587e-06	 9.29622e-07	 1.21472e-07
