Frequency (Hz)	10	20	30	40	50	60	70	80	90	100
1.66016e+03	 15606.6	 15606.6	 15606.6	 15606.6	 15606.6	 15241.1	 -15652	 15169	 14513.2	 14870.2
1.67969e+03	 15744.1	 15744.1	 15744.1	 15744.1	 15744.1	 15375	 -15864.8	 15487.9	 14623.9	 15099.2
1.69922e+03	 15706.4	 15706.4	 15706.4	 15706.4	 15706.4	 15342.8	 -16084.9	 15623.2	 14616.8	 15262.5
1.71875e+03	 15841	 15841	 15841	 15841	 15841	 15475.5	 -16125.3	 15741.2	 14746	 15446
1.73828e+03	 15970.5	 15970.5	 15970.5	 15970.5	 15970.5	 15601.3	 -15988.2	 15732.2	 14859	 15697.1
1.75781e+03	 15954.7	 15954.7	 15954.7	 15954.7	 15954.7	 15588.8	 -15853.1	 15859.5	 14858.7	 15855.1
1.77734e+03	 16076.8	 16076.8	 16076.8	 16076.8	 16076.8	 15711.2	 -15870.9	 15972.3	 14980.3	 16021.9
1.79688e+03	 16201.2	 16201.2	 16201.2	 16201.2	 16201.2	 15832.3	 -15752.5	 15974.4	 15092	 16296.3
1.81641e+03	 16209.4	 16209.4	 16209.4	 16209.4	 16209.4	 15839.9	 -15621.8	 16096.2	 15106.6	 16449
1.83594e+03	 16314.1	 16314.1	 16314.1	 16314.1	 16314.1	 15948.4	 -15576	 16210.1	 15217.2	 16602
1.85547e+03	 16434.5	 16434.5	 16434.5	 16434.5	 16434.5	 16066.2	 -15514.2	 16215.3	 15327.3	 16896.4
1.87500e+03	 16468.3	 16468.3	 16468.3	 16468.3	 16468.3	 16094.7	 -15388.8	 16331.3	 15356.8	 17043.8
1.89453e+03	 16552.6	 16552.6	 16552.6	 16552.6	 16552.6	 16186.7	 -15310.2	 16446.3	 15455.8	 17187
1.91406e+03	 16669.3	 16669.3	 16669.3	 16669.3	 16669.3	 16301.4	 -15272.3	 16461.2	 15564.3	 17498.1
1.93359e+03	 16725	 16725	 16725	 16725	 16725	 16350	 -15152.8	 16566.2	 15608	 17639.2
1.95312e+03	 16792.4	 16792.4	 16792.4	 16792.4	 16792.4	 16426.4	 -15064.5	 16679.5	 15695.5	 17775.8
1.97266e+03	 16905.1	 16905.1	 16905.1	 16905.1	 16905.1	 16537.7	 -15029	 16715.4	 15802.1	 17743.2
1.99219e+03	 16975.9	 16975.9	 16975.9	 16975.9	 16975.9	 16601.9	 -14915	 16803.9	 15858.2	 17875.4
2.01172e+03	 17033.6	 17033.6	 17033.6	 17033.6	 17033.6	 16667.3	 -14820.5	 16913.5	 15936.1	 18007
2.03125e+03	 17141.9	 17141.9	 17141.9	 17141.9	 17141.9	 16774.8	 -14785.6	 16967	 16040.5	 17994.6
2.05078e+03	 17222	 17222	 17222	 17222	 17222	 16849.7	 -14677.3	 17044.3	 16107.1	 18112.2
2.07031e+03	 17276.1	 17276.1	 17276.1	 17276.1	 17276.1	 16909.5	 -14578.2	 17150	 16177.5	 18239.7
2.08984e+03	 17379.5	 17379.5	 17379.5	 17379.5	 17379.5	 17012.6	 -14539.7	 17213.8	 16279.1	 18255.8
2.10938e+03	 17465.3	 17465.3	 17465.3	 17465.3	 17465.3	 17094.4	 -14439.6	 17285.1	 16354.1	 18349.7
2.12891e+03	 17519.7	 17519.7	 17519.7	 17519.7	 17519.7	 17152.6	 -14339.2	 17387.8	 16420	 18473.5
2.14844e+03	 17618	 17618	 17618	 17618	 17618	 17251.2	 -14290.7	 17459	 16518	 18521.8
2.16797e+03	 17707	 17707	 17707	 17707	 17707	 17337.2	 -14199.7	 17526	 16598.9	 18588.3
2.18750e+03	 17763.9	 17763.9	 17763.9	 17763.9	 17763.9	 17396.5	 -14100.2	 17626.1	 16663.5	 18708.2
2.20703e+03	 17857.1	 17857.1	 17857.1	 17857.1	 17857.1	 17490.5	 -14043.4	 17703.3	 16757.6	 18779.2
2.22656e+03	 17948	 17948	 17948	 17948	 17948	 17579.1	 -13958.7	 17767.5	 16842.1	 18828.3
2.24609e+03	 18008.5	 18008.5	 18008.5	 18008.5	 18008.5	 17640.8	 -13859.9	 17864.4	 16907.5	 18943.7
2.26562e+03	 18096.8	 18096.8	 18096.8	 18096.8	 18096.8	 17730.4	 -13796.7	 17946.3	 16997.8	 19027.4
2.28516e+03	 18188.6	 18188.6	 18188.6	 18188.6	 18188.6	 17820.3	 -13717.9	 18009.8	 17084.3	 19069.8
2.30469e+03	 18253.1	 18253.1	 18253.1	 18253.1	 18253.1	 17885.2	 -13619.9	 18103.2	 17151.8	 19180.2
2.32422e+03	 18337.1	 18337.1	 18337.1	 18337.1	 18337.1	 17970.8	 -13549.9	 18188.2	 17238.6	 19270.7
2.34375e+03	 18429	 18429	 18429	 18429	 18429	 18061.3	 -13476.2	 18252.7	 17326.1	 19312.9
2.36328e+03	 18497.4	 18497.4	 18497.4	 18497.4	 18497.4	 18129.6	 -13380.1	 18342.5	 17395.9	 19417.6
2.38281e+03	 18577.9	 18577.9	 18577.9	 18577.9	 18577.9	 18211.6	 -13304.5	 18429.4	 17479.9	 19511.7
2.40234e+03	 18669.3	 18669.3	 18669.3	 18669.3	 18669.3	 18302.1	 -13233.5	 18495.8	 17567.8	 19557.3
2.42188e+03	 18741.4	 18741.4	 18741.4	 18741.4	 18741.4	 18373.6	 -13139.8	 18582.3	 17639.9	 19655.7
2.44141e+03	 18819.2	 18819.2	 18819.2	 18819.2	 18819.2	 18452.9	 -13060.4	 18670.2	 17721.5	 19751.8
2.46094e+03	 18909.7	 18909.7	 18909.7	 18909.7	 18909.7	 18542.8	 -12990.5	 18738.9	 17809.3	 19802.5
2.48047e+03	 18984.9	 18984.9	 18984.9	 18984.9	 18984.9	 18617.3	 -12899.2	 18822.6	 17883.6	 19894.6
2.50000e+03	 19060.8	 19060.8	 19060.8	 19060.8	 19060.8	 18694.6	 -12816.9	 18910.8	 17963.3	 19991.5
2.51953e+03	 19150.2	 19150.2	 19150.2	 19150.2	 19150.2	 18783.6	 -12747.3	 18981.9	 18050.8	 20048.1
2.53906e+03	 19228	 19228	 19228	 19228	 19228	 18860.7	 -12658.4	 19063.2	 18127	 20134.2
2.55859e+03	 19302.8	 19302.8	 19302.8	 19302.8	 19302.8	 18936.6	 -12574	 19151.4	 18205.3	 20231
2.57812e+03	 19390.8	 19390.8	 19390.8	 19390.8	 19390.8	 19024.5	 -12503.8	 19224.8	 18292.3	 20293.4
2.59766e+03	 19470.7	 19470.7	 19470.7	 19470.7	 19470.7	 19103.6	 -12417.3	 19304	 18370.3	 20374.4
2.61719e+03	 19545	 19545	 19545	 19545	 19545	 19178.8	 -12331.5	 19392	 18447.6	 20470.6
2.63672e+03	 19631.6	 19631.6	 19631.6	 19631.6	 19631.6	 19265.4	 -12260	 19467.5	 18533.8	 20538.3
2.65625e+03	 19713.1	 19713.1	 19713.1	 19713.1	 19713.1	 19346.2	 -12176	 19545.2	 18613.4	 20615.1
2.67578e+03	 19787.4	 19787.4	 19787.4	 19787.4	 19787.4	 19421.2	 -12089.4	 19632.5	 18690	 20710.2
2.69531e+03	 19872.5	 19872.5	 19872.5	 19872.5	 19872.5	 19506.6	 -12016.3	 19710	 18775.3	 20782.7
2.71484e+03	 19955.2	 19955.2	 19955.2	 19955.2	 19955.2	 19588.6	 -11934.4	 19786.6	 18856.2	 20856.3
2.73438e+03	 20029.9	 20029.9	 20029.9	 20029.9	 20029.9	 19663.8	 -11847.5	 19873.1	 18932.5	 20950
2.75391e+03	 20113.6	 20113.6	 20113.6	 20113.6	 20113.6	 19747.8	 -11772.7	 19952.2	 19016.9	 21026.4
2.77344e+03	 20197.1	 20197.1	 20197.1	 20197.1	 20197.1	 19830.8	 -11692.5	 20028.2	 19098.8	 21097.9
2.79297e+03	 20272.4	 20272.4	 20272.4	 20272.4	 20272.4	 19906.4	 -11605.7	 20113.8	 19175.2	 21189.9
2.81250e+03	 20354.8	 20354.8	 20354.8	 20354.8	 20354.8	 19989.2	 -11529.3	 20194.2	 19258.5	 21269.5
2.83203e+03	 20438.9	 20438.9	 20438.9	 20438.9	 20438.9	 20072.8	 -11450.5	 20270	 19341.2	 21339.9
2.85156e+03	 20515	 20515	 20515	 20515	 20515	 20149	 -11363.9	 20354.6	 19418	 21430
2.87109e+03	 20596.2	 20596.2	 20596.2	 20596.2	 20596.2	 20230.7	 -11285.9	 20436.1	 19500.3	 21512.1
2.89062e+03	 20680.5	 20680.5	 20680.5	 20680.5	 20680.5	 20314.6	 -11208.2	 20511.9	 19583.4	 21582.2
2.91016e+03	 20757.5	 20757.5	 20757.5	 20757.5	 20757.5	 20391.6	 -11122.3	 20595.5	 19660.8	 21670.3
2.92969e+03	 20837.8	 20837.8	 20837.8	 20837.8	 20837.8	 20472.3	 -11042.8	 20677.8	 19742.1	 21754.1
2.94922e+03	 20922.1	 20922.1	 20922.1	 20922.1	 20922.1	 20556.3	 -10965.8	 20753.9	 19825.5	 21824.8
2.96875e+03	 21000	 21000	 21000	 21000	 21000	 20634.2	 -10880.6	 20836.5	 19903.5	 21910.8
2.98828e+03	 21079.5	 21079.5	 21079.5	 21079.5	 21079.5	 20714.1	 -10800	 20919.3	 19984.1	 21995.9
3.00781e+03	 21163.6	 21163.6	 21163.6	 21163.6	 21163.6	 20798	 -10723.2	 20995.9	 20067.5	 22067.5
3.02734e+03	 21242.4	 21242.4	 21242.4	 21242.4	 21242.4	 20876.7	 -10638.9	 21077.6	 20146.2	 22151.5
3.04688e+03	 21321.3	 21321.3	 21321.3	 21321.3	 21321.3	 20956	 -10557.2	 21160.8	 20226.2	 22237.5
3.06641e+03	 21405.1	 21405.1	 21405.1	 21405.1	 21405.1	 21039.7	 -10480.5	 21238	 20309.5	 22310.3
3.08594e+03	 21484.7	 21484.7	 21484.7	 21484.7	 21484.7	 21119.2	 -10397.1	 21318.8	 20388.9	 22392.4
3.10547e+03	 21563.2	 21563.2	 21563.2	 21563.2	 21563.2	 21198	 -10314.7	 21402.2	 20468.4	 22478.9
3.12500e+03	 21646.6	 21646.6	 21646.6	 21646.6	 21646.6	 21281.4	 -10237.8	 21480.1	 20551.4	 22553
3.14453e+03	 21726.9	 21726.9	 21726.9	 21726.9	 21726.9	 21361.5	 -10155.2	 21560.1	 20631.4	 22633.5
3.16406e+03	 21805.2	 21805.2	 21805.2	 21805.2	 21805.2	 21440.1	 -10072.3	 21643.6	 20710.6	 22720.1
3.18359e+03	 21888.1	 21888.1	 21888.1	 21888.1	 21888.1	 21523	 -9994.98	 21722.1	 20793.4	 22795.7
3.20312e+03	 21969.1	 21969.1	 21969.1	 21969.1	 21969.1	 21603.8	 -9913.3	 21801.6	 20873.9	 22874.8
3.22266e+03	 22047.3	 22047.3	 22047.3	 22047.3	 22047.3	 21682.2	 -9830.01	 21884.9	 20952.9	 22961.3
3.24219e+03	 22129.7	 22129.7	 22129.7	 22129.7	 22129.7	 21764.7	 -9752.18	 21964.1	 21035.4	 23038.4
3.26172e+03	 22211.1	 22211.1	 22211.1	 22211.1	 22211.1	 21846	 -9671.29	 22043.2	 21116.3	 23116.3
3.28125e+03	 22289.4	 22289.4	 22289.4	 22289.4	 22289.4	 21924.5	 -9587.84	 22126.2	 21195.2	 23202.4
3.30078e+03	 22371.3	 22371.3	 22371.3	 22371.3	 22371.3	 22006.4	 -9509.4	 22206	 21277.3	 23280.9
3.32031e+03	 22453.1	 22453.1	 22453.1	 22453.1	 22453.1	 22088.1	 -9429.19	 22284.8	 21358.6	 23357.9
3.33984e+03	 22531.6	 22531.6	 22531.6	 22531.6	 22531.6	 22166.7	 -9345.73	 22367.6	 21437.6	 23443.5
3.35938e+03	 22612.9	 22612.9	 22612.9	 22612.9	 22612.9	 22248.2	 -9266.66	 22447.9	 21519.3	 23523.3
3.37891e+03	 22695.1	 22695.1	 22695.1	 22695.1	 22695.1	 22330.2	 -9187.02	 22526.5	 21600.9	 23599.7
3.39844e+03	 22773.8	 22773.8	 22773.8	 22773.8	 22773.8	 22409	 -9103.66	 22608.9	 21680	 23684.7
3.41797e+03	 22854.6	 22854.6	 22854.6	 22854.6	 22854.6	 22490	 -9023.98	 22689.8	 21761.3	 23765.6
3.43750e+03	 22936.9	 22936.9	 22936.9	 22936.9	 22936.9	 22572.2	 -8944.79	 22768.3	 21843.1	 23841.6
3.45703e+03	 23015.9	 23015.9	 23015.9	 23015.9	 23015.9	 22651.2	 -8861.63	 22850.3	 21922.4	 23925.8
3.47656e+03	 23096.4	 23096.4	 23096.4	 23096.4	 23096.4	 22731.8	 -8781.35	 22931.6	 22003.3	 24007.7
3.49609e+03	 23178.8	 23178.8	 23178.8	 23178.8	 23178.8	 22814.1	 -8702.49	 23010.1	 22085.3	 24083.7
3.51562e+03	 23258.1	 23258.1	 23258.1	 23258.1	 23258.1	 22893.5	 -8619.62	 23091.7	 22164.8	 24167
3.53516e+03	 23338.2	 23338.2	 23338.2	 23338.2	 23338.2	 22973.7	 -8538.78	 23173.3	 22245.4	 24249.7
3.55469e+03	 23420.6	 23420.6	 23420.6	 23420.6	 23420.6	 23056	 -8460.12	 23251.9	 22327.5	 24325.8
3.57422e+03	 23500.3	 23500.3	 23500.3	 23500.3	 23500.3	 23135.8	 -8377.62	 23333.1	 22407.2	 24408.2
3.59375e+03	 23580	 23580	 23580	 23580	 23580	 23215.7	 -8296.28	 23415.1	 22487.5	 24491.6
3.61328e+03	 23662.4	 23662.4	 23662.4	 23662.4	 23662.4	 23297.9	 -8217.7	 23493.8	 22569.6	 24568.1
3.63281e+03	 23742.5	 23742.5	 23742.5	 23742.5	 23742.5	 23378	 -8135.62	 23574.6	 22649.6	 24649.5
3.65234e+03	 23822	 23822	 23822	 23822	 23822	 23457.7	 -8053.86	 23656.7	 22729.6	 24733.4
3.67188e+03	 23904.1	 23904.1	 23904.1	 23904.1	 23904.1	 23539.8	 -7975.23	 23735.8	 22811.6	 24810.4
3.69141e+03	 23984.6	 23984.6	 23984.6	 23984.6	 23984.6	 23620.2	 -7893.61	 23816.1	 22892	 24890.9
3.71094e+03	 24063.9	 24063.9	 24063.9	 24063.9	 24063.9	 23699.7	 -7811.51	 23898.4	 22971.8	 24975
3.73047e+03	 24145.9	 24145.9	 24145.9	 24145.9	 24145.9	 23781.7	 -7732.72	 23977.7	 23053.7	 25052.7
3.75000e+03	 24226.7	 24226.7	 24226.7	 24226.7	 24226.7	 23862.4	 -7651.57	 24057.7	 23134.3	 25132.4
3.76953e+03	 24305.9	 24305.9	 24305.9	 24305.9	 24305.9	 23941.8	 -7569.23	 24140	 23214	 25216.6
3.78906e+03	 24387.6	 24387.6	 24387.6	 24387.6	 24387.6	 24023.5	 -7490.2	 24219.6	 23295.7	 25295
3.80859e+03	 24468.8	 24468.8	 24468.8	 24468.8	 24468.8	 24104.6	 -7409.51	 24299.4	 23376.6	 25374
3.82812e+03	 24548	 24548	 24548	 24548	 24548	 24183.9	 -7327.01	 24381.5	 23456.2	 25458.1
3.84766e+03	 24629.4	 24629.4	 24629.4	 24629.4	 24629.4	 24265.4	 -7247.66	 24461.6	 23537.7	 25537.3
3.86719e+03	 24710.8	 24710.8	 24710.8	 24710.8	 24710.8	 24346.7	 -7167.39	 24541.1	 23618.9	 25615.6
3.88672e+03	 24790.1	 24790.1	 24790.1	 24790.1	 24790.1	 24426	 -7084.85	 24623.1	 23698.5	 25699.6
3.90625e+03	 24871.2	 24871.2	 24871.2	 24871.2	 24871.2	 24507.2	 -7005.14	 24703.5	 23779.8	 25779.6
3.92578e+03	 24952.8	 24952.8	 24952.8	 24952.8	 24952.8	 24588.8	 -6925.24	 24782.8	 23861.1	 25857.4
3.94531e+03	 25032.2	 25032.2	 25032.2	 25032.2	 25032.2	 24668.2	 -6842.74	 24864.7	 23940.8	 25941
3.96484e+03	 25113	 25113	 25113	 25113	 25113	 24749.1	 -6762.63	 24945.4	 24021.8	 26021.7
3.98438e+03	 25194.7	 25194.7	 25194.7	 25194.7	 25194.7	 24830.8	 -6683.04	 25024.6	 24103.3	 26099.3
4.00391e+03	 25274.3	 25274.3	 25274.3	 25274.3	 25274.3	 24910.4	 -6600.66	 25106.2	 24183.1	 26182.4
4.02344e+03	 25354.8	 25354.8	 25354.8	 25354.8	 25354.8	 24991	 -6520.16	 25187.3	 24263.9	 26263.9
4.04297e+03	 25436.7	 25436.7	 25436.7	 25436.7	 25436.7	 25072.8	 -6440.78	 25266.4	 24345.5	 26341.3
