Frequency (Hz)	800
193.957	-436.87
205.753	-434.927
218.267	-428.001
231.541	-432.974
245.623	-435.751
260.562	-435.862
276.409	-436.995
293.219	-436.477
311.052	-439.901
329.97	-441.195
350.038	-439.775
371.327	-439.906
393.911	-440.903
417.868	-438.85
443.282	-437.552
470.241	-445.919
498.841	-438.606
529.179	-446.642
561.363	-447.37
595.504	-446.984
631.722	-447.055
670.142	-453.516
710.899	-452.799
754.135	-451.474
800	-450.527
848.655	-449.05
900.268	-460.261
955.021	-457.364
1013.1	-454.728
1074.72	-454.752
1140.08	-446.774
1209.42	-446.492
1282.97	-447.292
1361	-447.309
1443.78	-446.734
1531.59	-440.896
1624.73	-439.896
1723.55	-439.363
1828.37	-441.036
1939.57	-435.654
