Time (s)	50	80
2.15000e-03	 0.00127321	 0.0432929
2.20000e-03	 0.00137139	 0.0525898
2.25000e-03	 0.00141256	 0.0606053
2.30000e-03	 0.00139675	 0.0669389
2.35000e-03	 0.00132867	 0.0712614
2.40000e-03	 0.00121757	 0.0733378
2.45000e-03	 0.00107681	 0.0730458
2.50000e-03	 0.000922968	 0.0703881
2.55000e-03	 0.000774612	 0.0654968
2.60000e-03	 0.000650805	 0.0586301
2.65000e-03	 0.000569436	 0.0501609
2.70000e-03	 0.000545505	 0.0405567
2.75000e-03	 0.000589522	 0.0303539
2.80000e-03	 0.000706146	 0.0201264
2.85000e-03	 0.000893204	 0.0104501
2.90000e-03	 0.00114122	 0.00186767
2.95000e-03	 0.0014335	 -0.00514673
3.00000e-03	 0.0017469	 -0.0102182
3.05000e-03	 0.00205309	 -0.0130964
3.10000e-03	 0.00232051	 -0.0136737
3.15000e-03	 0.00251665	 -0.0119933
3.20000e-03	 0.00261071	 -0.00824847
3.25000e-03	 0.00257628	 -0.00277163
3.30000e-03	 0.00239399	 0.00398587
3.35000e-03	 0.00205374	 0.0114822
3.40000e-03	 0.00155649	 0.0191195
3.45000e-03	 0.000915265	 0.0262829
3.50000e-03	 0.000155321	 0.032381
3.55000e-03	 -0.000686599	 0.0368844
3.60000e-03	 -0.00156397	 0.0393618
3.65000e-03	 -0.00242309	 0.0395089
3.70000e-03	 -0.00320639	 0.0371691
3.75000e-03	 -0.00385635	 0.0323452
3.80000e-03	 -0.00431967	 0.0252001
3.85000e-03	 -0.00455153	 0.0160465
3.90000e-03	 -0.00451942	 0.00532776
3.95000e-03	 -0.00420646	 -0.00641123
4.00000e-03	 -0.00361384	 -0.0185591
4.05000e-03	 -0.00276201	 -0.0304778
4.10000e-03	 -0.00169077	 -0.0415441
4.15000e-03	 -0.000457783	 -0.0511902
4.20000e-03	 0.00086408	 -0.0589404
4.25000e-03	 0.00219076	 -0.0644415
4.30000e-03	 0.00343201	 -0.067485
4.35000e-03	 0.00449712	 -0.0680196
4.40000e-03	 0.00530111	 -0.0661532
4.45000e-03	 0.00577074	 -0.0621441
4.50000e-03	 0.00585023	 -0.0563822
4.55000e-03	 0.00550598	 -0.0493623
4.60000e-03	 0.00473013	 -0.0416494
4.65000e-03	 0.00354257	 -0.0338405
4.70000e-03	 0.00199118	 -0.0265239
4.75000e-03	 0.000150193	 -0.0202394
4.80000e-03	 -0.00188314	 -0.0154418
4.85000e-03	 -0.00399374	 -0.0124696
4.90000e-03	 -0.00605512	 -0.0115226
4.95000e-03	 -0.00793704	 -0.0126474
5.00000e-03	 -0.00951358	 -0.0157345
5.05000e-03	 -0.0106714	 -0.0205253
5.10000e-03	 -0.0113176	 -0.0266287
5.15000e-03	 -0.0113864	 -0.0335483
5.20000e-03	 -0.0108447	 -0.0407154
5.25000e-03	 -0.00969538	 -0.0475283
5.30000e-03	 -0.00797877	 -0.0533937
5.35000e-03	 -0.00577178	 -0.0577682
5.40000e-03	 -0.0031845	 -0.0601972
5.45000e-03	 -0.000354674	 -0.0603475
5.50000e-03	 0.00255971	 -0.0580331
5.55000e-03	 0.0053895	 -0.0532305
5.60000e-03	 0.00796437	 -0.0460835
5.65000e-03	 0.0101234	 -0.0368969
5.70000e-03	 0.0117251	 -0.0261188
5.75000e-03	 0.0126573	 -0.0143131
5.80000e-03	 0.0128445	 -0.00212368
5.85000e-03	 0.0122541	 0.00976735
5.90000e-03	 0.0108997	 0.020685
5.95000e-03	 0.00884171	 0.0300065
6.00000e-03	 0.00618536	 0.0372042
6.05000e-03	 0.00307531	 0.0418822
6.10000e-03	 -0.000311828	 0.0438048
6.15000e-03	 -0.00377739	 0.0429155
6.20000e-03	 -0.0071122	 0.0393427
6.25000e-03	 -0.010109	 0.0333948
6.30000e-03	 -0.0125754	 0.0255418
6.35000e-03	 -0.0143456	 0.0163868
6.40000e-03	 -0.0152918	 0.00662778
6.45000e-03	 -0.0153326	 -0.00298767
6.50000e-03	 -0.0144393	 -0.0117111
6.55000e-03	 -0.0126392	 -0.0188429
6.60000e-03	 -0.0100149	 -0.0237796
6.65000e-03	 -0.00670104	 -0.0260549
6.70000e-03	 -0.00287715	 -0.0253725
6.75000e-03	 0.00124223	 -0.0216284
6.80000e-03	 0.00541979	 -0.0149193
6.85000e-03	 0.00940938	 -0.0055397
6.90000e-03	 0.0129708	 0.00603565
6.95000e-03	 0.0158847	 0.0191806
7.00000e-03	 0.0179661	 0.0331572
7.05000e-03	 0.0190764	 0.0471625
7.10000e-03	 0.0191332	 0.0603805
7.15000e-03	 0.0181156	 0.0720352
7.20000e-03	 0.0160675	 0.0814415
7.25000e-03	 0.0130953	 0.0880497
7.30000e-03	 0.00936328	 0.0914825
7.35000e-03	 0.00508406	 0.0915595
7.40000e-03	 0.000506778	 0.0883092
7.45000e-03	 -0.00409762	 0.0819676
7.50000e-03	 -0.00845247	 0.0729624
7.55000e-03	 -0.0122922	 0.0618846
7.60000e-03	 -0.0153787	 0.0494491
7.65000e-03	 -0.0175161	 0.0364475
7.70000e-03	 -0.0185636	 0.0236954
7.75000e-03	 -0.0184445	 0.011978
7.80000e-03	 -0.017152	 0.00199792
7.85000e-03	 -0.0147505	 -0.00567105
7.90000e-03	 -0.0113723	 -0.0106221
7.95000e-03	 -0.00721104	 -0.0126418
8.00000e-03	 -0.00251005	 -0.0117242
8.05000e-03	 0.00245149	 -0.00807034
8.10000e-03	 0.00737522	 -0.00207442
8.15000e-03	 0.0119614	 0.00570294
8.20000e-03	 0.0159273	 0.0145725
8.25000e-03	 0.0190241	 0.0237625
8.30000e-03	 0.0210526	 0.0324704
8.35000e-03	 0.0218756	 0.0399159
8.40000e-03	 0.0214269	 0.0453931
8.45000e-03	 0.0197156	 0.0483172
8.50000e-03	 0.0168264	 0.0482631
8.55000e-03	 0.0129151	 0.0449934
8.60000e-03	 0.00819947	 0.0384744
8.65000e-03	 0.00294695	 0.0288787
8.70000e-03	 -0.00254134	 0.0165739
8.75000e-03	 -0.00794835	 0.0020999
8.80000e-03	 -0.01296	 -0.0138656
8.85000e-03	 -0.017284	 -0.0305498
8.90000e-03	 -0.0206675	 -0.047134
8.95000e-03	 -0.022912	 -0.0628044
9.00000e-03	 -0.0238862	 -0.0768032
9.05000e-03	 -0.023533	 -0.0884757
9.10000e-03	 -0.0218741	 -0.0973103
9.15000e-03	 -0.0190083	 -0.102969
9.20000e-03	 -0.0151062	 -0.105307
9.25000e-03	 -0.0103998	 -0.104378
9.30000e-03	 -0.0051691	 -0.100432
9.35000e-03	 0.000274584	 -0.0938899
9.40000e-03	 0.00560721	 -0.0853196
9.45000e-03	 0.0105112	 -0.0753935
9.50000e-03	 0.0146946	 -0.0648434
9.55000e-03	 0.0179079	 -0.0544114
9.60000e-03	 0.0199597	 -0.0448004
9.65000e-03	 0.0207275	 -0.0366271
9.70000e-03	 0.0201653	 -0.0303826
9.75000e-03	 0.0183063	 -0.0264003
9.80000e-03	 0.0152607	 -0.0248358
9.85000e-03	 0.0112093	 -0.0256587
9.90000e-03	 0.00639289	 -0.028657
9.95000e-03	 0.0010975	 -0.033454
1.00000e-02	 -0.00436229	 -0.0395365
1.00500e-02	 -0.00966213	 -0.046292
1.01000e-02	 -0.0144871	 -0.0530523
1.01500e-02	 -0.0185502	 -0.0591409
1.02000e-02	 -0.0216094	 -0.0639209
1.02500e-02	 -0.0234817	 -0.0668391
1.03000e-02	 -0.0240537	 -0.067465
1.03500e-02	 -0.0232881	 -0.0655206
1.04000e-02	 -0.0212259	 -0.0608997
1.04500e-02	 -0.0179829	 -0.0536753
1.05000e-02	 -0.0137437	 -0.0440944
1.05500e-02	 -0.00874963	 -0.0325616
1.06000e-02	 -0.003285	 -0.0196108
1.06500e-02	 0.00234003	 -0.00586986
1.07000e-02	 0.00780756	 0.00798287
1.07500e-02	 0.0128105	 0.0212635
1.08000e-02	 0.0170702	 0.0333285
1.08500e-02	 0.0203528	 0.0436176
1.09000e-02	 0.0224818	 0.05169
1.09500e-02	 0.0233483	 0.0572529
1.10000e-02	 0.0229166	 0.0601794
1.10500e-02	 0.0212254	 0.0605153
1.11000e-02	 0.018385	 0.0584731
1.11500e-02	 0.0145704	 0.0544167
1.12000e-02	 0.0100104	 0.0488338
1.12500e-02	 0.0049739	 0.0423021
1.13000e-02	 -0.000245863	 0.0354482
1.13500e-02	 -0.00534829	 0.0289049
1.14000e-02	 -0.0100427	 0.0232677
1.14500e-02	 -0.0140648	 0.0190547
1.15000e-02	 -0.0171912	 0.0166721
1.15500e-02	 -0.019252	 0.0163872
1.16000e-02	 -0.0201389	 0.0183119
1.16500e-02	 -0.0198115	 0.0223957
1.17000e-02	 -0.0182978	 0.0284312
1.17500e-02	 -0.0156923	 0.0360682
1.18000e-02	 -0.0121494	 0.0448388
1.18500e-02	 -0.00787397	 0.0541893
1.19000e-02	 -0.00310937	 0.0635172
1.19500e-02	 0.00187675	 0.0722115
1.20000e-02	 0.00680762	 0.0796927
1.20500e-02	 0.0114128	 0.0854499
1.21000e-02	 0.0154428	 0.0890732
1.21500e-02	 0.0186826	 0.0902787
1.22000e-02	 0.020963	 0.0889246
1.22500e-02	 0.0221684	 0.0850177
1.23000e-02	 0.0222429	 0.0787106
1.23500e-02	 0.021192	 0.0702885
1.24000e-02	 0.0190812	 0.0601487
1.24500e-02	 0.0160316	 0.0487724
1.25000e-02	 0.0122122	 0.0366932
1.25500e-02	 0.00783042	 0.0244619
1.26000e-02	 0.00312	 0.0126123
1.26500e-02	 -0.00167147	 0.00162909
1.27000e-02	 -0.00629601	 -0.00807963
1.27500e-02	 -0.0105182	 -0.0162037
1.28000e-02	 -0.0141271	 -0.0225446
1.28500e-02	 -0.016947	 -0.0270219
1.29000e-02	 -0.0188457	 -0.0296704
1.29500e-02	 -0.0197407	 -0.030631
1.30000e-02	 -0.0196023	 -0.0301343
1.30500e-02	 -0.0184544	 -0.0284796
1.31000e-02	 -0.0163724	 -0.0260107
1.31500e-02	 -0.0134783	 -0.0230898
1.32000e-02	 -0.00993392	 -0.0200721
1.32500e-02	 -0.0059321	 -0.0172826
1.33000e-02	 -0.00168636	 -0.0149959
1.33500e-02	 0.00258008	 -0.0134211
1.34000e-02	 0.00664567	 -0.0126915
1.34500e-02	 0.0103017	 -0.0128605
1.35000e-02	 0.0133624	 -0.0139023
1.35500e-02	 0.0156746	 -0.0157181
1.36000e-02	 0.0171243	 -0.0181463
1.36500e-02	 0.0176427	 -0.0209766
1.37000e-02	 0.0172089	 -0.0239656
1.37500e-02	 0.0158507	 -0.0268546
1.38000e-02	 0.0136431	 -0.0293867
1.38500e-02	 0.010704	 -0.0313236
1.39000e-02	 0.0071883	 -0.0324609
1.39500e-02	 0.00327988	 -0.0326401
1.40000e-02	 -0.000817765	 -0.0317587
1.40500e-02	 -0.00489177	 -0.0297764
1.41000e-02	 -0.0087307	 -0.0267176
1.41500e-02	 -0.0121352	 -0.0226705
1.42000e-02	 -0.0149282	 -0.017782
1.42500e-02	 -0.0169637	 -0.0122501
1.43000e-02	 -0.0181344	 -0.0063126
1.43500e-02	 -0.0183771	 -0.000234061
1.44000e-02	 -0.0176758	 0.0057091
1.44500e-02	 -0.016063	 0.0112439
1.45000e-02	 -0.013618	 0.0161156
1.45500e-02	 -0.0104629	 0.0201014
1.46000e-02	 -0.00675677	 0.0230213
1.46500e-02	 -0.00268758	 0.0247462
1.47000e-02	 0.00153697	 0.0252019
1.47500e-02	 0.00569995	 0.0243695
1.48000e-02	 0.00958598	 0.0222811
1.48500e-02	 0.0129921	 0.0190128
1.49000e-02	 0.0157379	 0.0146738
1.49500e-02	 0.0176748	 0.00939483
1.50000e-02	 0.0186937	 0.00331475
1.50500e-02	 0.0187304	 -0.00343152
1.51000e-02	 0.0177696	 -0.0107235
1.51500e-02	 0.0158456	 -0.0184625
1.52000e-02	 0.0130413	 -0.0265759
1.52500e-02	 0.00948458	 -0.035016
1.53000e-02	 0.00534213	 -0.0437561
1.53500e-02	 0.000811799	 -0.0527818
1.54000e-02	 -0.00388699	 -0.0620798
1.54500e-02	 -0.00852393	 -0.0716252
1.55000e-02	 -0.0128692	 -0.0813677
1.55500e-02	 -0.0167048	 -0.0912204
1.56000e-02	 -0.0198361	 -0.10105
1.56500e-02	 -0.0221014	 -0.110672
1.57000e-02	 -0.0233809	 -0.11985
1.57500e-02	 -0.0236033	 -0.128303
1.58000e-02	 -0.0227503	 -0.135713
1.58500e-02	 -0.0208582	 -0.141744
1.59000e-02	 -0.0180166	 -0.146061
1.59500e-02	 -0.0143655	 -0.148348
1.60000e-02	 -0.0100876	 -0.148338
1.60500e-02	 -0.00540039	 -0.145828
1.61000e-02	 -0.000544794	 -0.140703
1.61500e-02	 0.00422717	 -0.132945
1.62000e-02	 0.00866561	 -0.122643
1.62500e-02	 0.0125363	 -0.109995
1.63000e-02	 0.0156334	 -0.0953012
1.63500e-02	 0.0177913	 -0.0789484
1.64000e-02	 0.0188943	 -0.0613945
1.64500e-02	 0.0188836	 -0.043142
1.65000e-02	 0.0177617	 -0.0247117
1.65500e-02	 0.015593	 -0.00661406
1.66000e-02	 0.0125015	 0.0106783
1.66500e-02	 0.0086644	 0.0267555
1.67000e-02	 0.00430335	 0.0412899
1.67500e-02	 -0.000327657	 0.0540511
1.68000e-02	 -0.00495609	 0.0649126
1.68500e-02	 -0.00930615	 0.0738515
1.69000e-02	 -0.0131145	 0.0809413
1.69500e-02	 -0.0161454	 0.0863374
1.70000e-02	 -0.0182052	 0.090257
1.70500e-02	 -0.0191536	 0.0929549
1.71000e-02	 -0.0189129	 0.094697
1.71500e-02	 -0.0174736	 0.0957326
1.72000e-02	 -0.0148962	 0.0962688
1.72500e-02	 -0.0113087	 0.0964471
1.73000e-02	 -0.00690054	 0.0963261
1.73500e-02	 -0.00191273	 0.0958689
1.74000e-02	 0.00337495	 0.0949393
1.74500e-02	 0.00865942	 0.093304
1.75000e-02	 0.0136312	 0.0906436
1.75500e-02	 0.0179918	 0.0865705
1.76000e-02	 0.0214711	 0.0806529
1.76500e-02	 0.0238428	 0.0724435
1.77000e-02	 0.0249382	 0.0615112
1.77500e-02	 0.0246562	 0.0474731
1.78000e-02	 0.0229698	 0.0300256
1.78500e-02	 0.0199287	 0.0089705
1.79000e-02	 0.015657	 -0.0157644
1.79500e-02	 0.0103472	 -0.0441136
1.80000e-02	 0.00424927	 -0.0758706
1.80500e-02	 -0.00234284	 -0.110696
1.81000e-02	 -0.00910767	 -0.148135
1.81500e-02	 -0.0157146	 -0.187642
1.82000e-02	 -0.0218428	 -0.228618
1.82500e-02	 -0.0271993	 -0.270442
1.83000e-02	 -0.0315366	 -0.312519
1.83500e-02	 -0.0346661	 -0.354307
1.84000e-02	 -0.0364695	 -0.395356
1.84500e-02	 -0.0369055	 -0.43533
1.85000e-02	 -0.0360117	 -0.474016
1.85500e-02	 -0.0339019	 -0.511328
1.86000e-02	 -0.0307598	 -0.547297
1.86500e-02	 -0.0268271	 -0.582047
1.87000e-02	 -0.0223895	 -0.615769
1.87500e-02	 -0.0177595	 -0.648682
1.88000e-02	 -0.013258	 -0.681005
1.88500e-02	 -0.00919603	 -0.712913
1.89000e-02	 -0.00585622	 -0.744516
1.89500e-02	 -0.00347727	 -0.775837
1.90000e-02	 -0.00224035	 -0.806794
1.90500e-02	 -0.00225919	 -0.8372
1.91000e-02	 -0.00357389	 -0.866765
1.91500e-02	 -0.00614878	 -0.895099
1.92000e-02	 -0.00987421	 -0.92172
1.92500e-02	 -0.014572	 -0.946059
1.93000e-02	 -0.0200043	 -0.967451
1.93500e-02	 -0.0258844	 -0.985125
1.94000e-02	 -0.031891	 -0.998181
1.94500e-02	 -0.0376818	 -1.00556
1.95000e-02	 -0.0429097	 -1.00603
1.95500e-02	 -0.047238	 -0.998113
1.96000e-02	 -0.0503557	 -0.980129
1.96500e-02	 -0.0519913	 -0.950157
1.97000e-02	 -0.0519259	 -0.906076
1.97500e-02	 -0.0500036	 -0.845617
1.98000e-02	 -0.04614	 -0.766448
1.98500e-02	 -0.0403275	 -0.666273
1.99000e-02	 -0.0326367	 -0.542953
1.99500e-02	 -0.023214	 -0.394622
2.00000e-02	 -0.0122747	 -0.219789
2.00500e-02	 -9.13163e-05	 -0.0174121
2.01000e-02	 0.013022	 0.213073
2.01500e-02	 0.0267296	 0.471767
2.02000e-02	 0.0406962	 0.758378
2.02500e-02	 0.0546105	 1.07232
2.03000e-02	 0.0682084	 1.41287
2.03500e-02	 0.0812928	 1.77929
2.04000e-02	 0.0937493	 2.17094
2.04500e-02	 0.105555	 2.58739
2.05000e-02	 0.116781	 3.02843
2.05500e-02	 0.127581	 3.49396
2.06000e-02	 0.138182	 3.98386
2.06500e-02	 0.148853	 4.49777
2.07000e-02	 0.159884	 5.03478
2.07500e-02	 0.17155	 5.59317
2.08000e-02	 0.184086	 6.17008
2.08500e-02	 0.197656	 6.76139
2.09000e-02	 0.212336	 7.36157
2.09500e-02	 0.228105	 7.96378
2.10000e-02	 0.244846	 8.56007
2.10500e-02	 0.262351	 9.14174
2.11000e-02	 0.280346	 9.69984
2.11500e-02	 0.298509	 10.2256
2.12000e-02	 0.316499	 10.7113
2.12500e-02	 0.333977	 11.1499
2.13000e-02	 0.350624	 11.5365
2.13500e-02	 0.366147	 11.8671
2.14000e-02	 0.380281	 12.1397
2.14500e-02	 0.392771	 12.3526
2.15000e-02	 0.403353	 12.5048
2.15500e-02	 0.411726	 12.5945
2.16000e-02	 0.417526	 12.6187
2.16500e-02	 0.420302	 12.572
2.17000e-02	 0.419508	 12.4463
2.17500e-02	 0.414506	 12.2303
2.18000e-02	 0.40459	 11.9098
2.18500e-02	 0.389033	 11.468
2.19000e-02	 0.367151	 10.8868
2.19500e-02	 0.338379	 10.1482
2.20000e-02	 0.30236	 9.23593
2.20500e-02	 0.259026	 8.13793
2.21000e-02	 0.208666	 6.84779
2.21500e-02	 0.151973	 5.36679
2.22000e-02	 0.090054	 3.70503
2.22500e-02	 0.0244033	 1.88218
2.23000e-02	 -0.043167	 -0.0726879
2.23500e-02	 -0.110633	 -2.12188
2.24000e-02	 -0.175897	 -4.22067
2.24500e-02	 -0.236936	 -6.31943
2.25000e-02	 -0.291958	 -8.36604
2.25500e-02	 -0.339532	 -10.3085
2.26000e-02	 -0.378691	 -12.0972
2.26500e-02	 -0.40898	 -13.687
2.27000e-02	 -0.430449	 -15.0383
2.27500e-02	 -0.443591	 -16.1176
2.28000e-02	 -0.449216	 -16.8974
2.28500e-02	 -0.448299	 -17.3555
2.29000e-02	 -0.441802	 -17.4737
2.29500e-02	 -0.430505	 -17.2371
2.30000e-02	 -0.414879	 -16.6333
2.30500e-02	 -0.395022	 -15.6533
2.31000e-02	 -0.37069	 -14.2929
2.31500e-02	 -0.341438	 -12.5569
2.32000e-02	 -0.306854	 -10.4641
2.32500e-02	 -0.266898	 -8.05429
2.33000e-02	 -0.22227	 -5.39542
2.33500e-02	 -0.174784	 -2.59104
2.34000e-02	 -0.12765	 0.214635
2.34500e-02	 -0.0855953	 2.83507
2.35000e-02	 -0.0547626	 5.04443
2.35500e-02	 -0.0424182	 6.585
2.36000e-02	 -0.0565065	 7.17793
2.36500e-02	 -0.105139	 6.53575
2.37000e-02	 -0.196103	 4.37497
2.37500e-02	 -0.336467	 0.427202
2.38000e-02	 -0.532311	 -5.55188
2.38500e-02	 -0.788607	 -13.7758
2.39000e-02	 -1.10918	 -24.4219
2.39500e-02	 -1.4967	 -37.6258
2.40000e-02	 -1.95256	 -53.4734
2.40500e-02	 -2.47666	 -71.99
2.41000e-02	 -3.0669	 -93.1226
2.41500e-02	 -3.71841	 -116.718
2.42000e-02	 -4.42262	 -142.496
2.42500e-02	 -5.16617	 -170.017
2.43000e-02	 -5.92982	 -198.656
2.43500e-02	 -6.68765	 -227.572
2.44000e-02	 -7.40663	 -255.7
2.44500e-02	 -8.0469	 -281.746
2.45000e-02	 -8.56278	 -304.207
2.45500e-02	 -8.90478	 -321.416
2.46000e-02	 -9.02247	 -331.608
2.46500e-02	 -8.86815	 -333.01
2.47000e-02	 -8.40112	 -323.956
2.47500e-02	 -7.59218	 -303.015
2.48000e-02	 -6.42799	 -269.121
2.48500e-02	 -4.91474	 -221.711
2.49000e-02	 -3.08078	 -160.837
2.49500e-02	 -0.977675	 -87.2617
2.50000e-02	 1.32055	 -2.51504
2.50500e-02	 3.72023	 91.0987
2.51000e-02	 6.1129	 190.541
2.51500e-02	 8.38198	 292.135
2.52000e-02	 10.411	 391.719
2.52500e-02	 12.0923	 484.842
2.53000e-02	 13.3368	 567.004
2.53500e-02	 14.0819	 633.917
2.54000e-02	 14.2988	 681.784
2.54500e-02	 13.997	 707.554
2.55000e-02	 13.2264	 709.164
2.55500e-02	 12.0757	 685.725
2.56000e-02	 10.6667	 637.648
2.56500e-02	 9.14687	 566.694
2.57000e-02	 7.67687	 475.944
2.57500e-02	 6.41754	 369.676
2.58000e-02	 5.51489	 253.166
2.58500e-02	 5.08535	 132.411
2.59000e-02	 5.20241	 13.7952
2.59500e-02	 5.88592	 -96.2805
2.60000e-02	 7.09519	 -191.791
2.60500e-02	 8.72699	 -267.467
2.61000e-02	 10.6189	 -319.136
2.61500e-02	 12.5583	 -344.015
2.62000e-02	 14.2966	 -340.912
2.62500e-02	 15.5685	 -310.343
2.63000e-02	 16.1138	 -254.528
2.63500e-02	 15.7017	 -177.293
2.64000e-02	 14.1547	 -83.8534
2.64500e-02	 11.3705	 19.4891
2.65000e-02	 7.33962	 125.732
2.65500e-02	 2.15686	 227.607
2.66000e-02	 -3.97422	 318.041
2.66500e-02	 -10.7458	 390.615
2.67000e-02	 -17.7589	 439.978
2.67500e-02	 -24.5453	 462.214
2.68000e-02	 -30.5968	 455.099
2.68500e-02	 -35.4006	 418.269
2.69000e-02	 -38.4782	 353.255
2.69500e-02	 -39.4253	 263.398
2.70000e-02	 -37.9494	 153.649
2.70500e-02	 -33.9026	 30.2501
2.71000e-02	 -27.3059	 -99.6573
2.71500e-02	 -18.3634	 -228.499
2.72000e-02	 -7.46391	 -348.755
2.72500e-02	 4.83086	 -453.453
2.73000e-02	 17.8114	 -536.619
2.73500e-02	 30.6585	 -593.669
2.74000e-02	 42.4916	 -621.705
2.74500e-02	 52.4256	 -619.7
2.75000e-02	 59.6319	 -588.558
2.75500e-02	 63.3998	 -531.047
2.76000e-02	 63.1938	 -451.606
2.76500e-02	 58.7028	 -356.041
2.77000e-02	 49.877	 -251.132
2.77500e-02	 36.9489	 -144.175
2.78000e-02	 20.4372	 -42.4919
2.78500e-02	 1.12998	 47.0572
2.79000e-02	 -19.9497	 118.532
2.79500e-02	 -41.5975	 167.301
2.80000e-02	 -62.4957	 190.344
2.80500e-02	 -81.2932	 186.44
2.81000e-02	 -96.6915	 156.236
2.81500e-02	 -107.533	 102.189
2.82000e-02	 -112.881	 28.3803
2.82500e-02	 -112.096	 -59.7667
2.83000e-02	 -104.889	 -155.87
2.83500e-02	 -91.3585	 -253.026
2.84000e-02	 -72.0034	 -344.282
2.84500e-02	 -47.7101	 -423.105
2.85000e-02	 -19.714	 -483.823
2.85500e-02	 10.4627	 -521.999
2.86000e-02	 41.0949	 -534.72
2.86500e-02	 70.3545	 -520.783
2.87000e-02	 96.4212	 -480.757
2.87500e-02	 117.597	 -416.935
2.88000e-02	 132.418	 -333.156
2.88500e-02	 139.753	 -234.537
2.89000e-02	 138.888	 -127.114
2.89500e-02	 129.587	 -17.4252
2.90000e-02	 112.121	 87.9325
2.90500e-02	 87.2691	 182.749
2.91000e-02	 56.2905	 261.615
2.91500e-02	 20.8591	 320.276
2.92000e-02	 -17.0249	 355.905
2.92500e-02	 -55.1478	 367.277
2.93000e-02	 -91.2124	 354.828
2.93500e-02	 -122.976	 320.607
2.94000e-02	 -148.388	 268.116
2.94500e-02	 -165.725	 202.051
2.95000e-02	 -173.699	 127.968
2.95500e-02	 -171.552	 51.8947
2.96000e-02	 -159.112	 -20.0908
2.96500e-02	 -136.824	 -82.2734
2.97000e-02	 -105.733	 -129.69
2.97500e-02	 -67.4367	 -158.464
2.98000e-02	 -24.0035	 -166.059
2.98500e-02	 22.1432	 -151.44
2.99000e-02	 68.3619	 -115.139
2.99500e-02	 111.948	 -59.1986
3.00000e-02	 150.294	 12.9689
3.00500e-02	 181.049	 96.8275
3.01000e-02	 202.262	 187.03
3.01500e-02	 212.508	 277.783
3.02000e-02	 210.982	 363.242
3.02500e-02	 197.56	 437.903
3.03000e-02	 172.815	 496.973
3.03500e-02	 137.995	 536.681
3.04000e-02	 94.9634	 554.528
3.04500e-02	 46.0936	 549.445
3.05000e-02	 -5.86064	 521.852
3.05500e-02	 -57.9239	 473.624
3.06000e-02	 -107.071	 407.953
3.06500e-02	 -150.407	 329.126
3.07000e-02	 -185.335	 242.238
3.07500e-02	 -209.719	 152.844
3.08000e-02	 -222.01	 66.5895
3.08500e-02	 -221.346	 -11.1647
3.09000e-02	 -207.613	 -75.6928
3.09500e-02	 -181.456	 -123.213
3.10000e-02	 -144.252	 -151.13
3.10500e-02	 -98.0354	 -158.199
3.11000e-02	 -45.3879	 -144.595
3.11500e-02	 10.7086	 -111.895
3.12000e-02	 67.0415	 -62.9634
3.12500e-02	 120.353	 -1.75585
3.13000e-02	 167.529	 66.949
3.13500e-02	 205.78	 137.867
3.14000e-02	 232.809	 205.559
3.14500e-02	 246.947	 264.788
3.15000e-02	 247.25	 310.861
3.15500e-02	 233.566	 339.934
3.16000e-02	 206.545	 349.262
3.16500e-02	 167.607	 337.37
3.17000e-02	 118.865	 304.148
3.17500e-02	 63.0089	 250.857
