Time (s)	0
5.00000e-05	 255394
1.00000e-04	 133650
1.50000e-04	 -193000
2.00000e-04	 -40723
2.50000e-04	 -58459.9
3.00000e-04	 -53711.5
3.50000e-04	 -21691.7
4.00000e-04	 -36595.8
4.50000e-04	 -9826.31
5.00000e-04	 -20266.8
5.50000e-04	 -4340.45
6.00000e-04	 -9393.35
6.50000e-04	 -967.054
7.00000e-04	 -2973.24
7.50000e-04	 1230.27
8.00000e-04	 555.965
8.50000e-04	 2554.04
9.00000e-04	 2343.95
9.50000e-04	 3222.09
1.00000e-03	 3116.54
1.05000e-03	 3431.45
1.10000e-03	 3311.79
1.15000e-03	 3346.52
1.20000e-03	 3191.45
1.25000e-03	 3091.56
1.30000e-03	 2911.65
1.35000e-03	 2753.33
1.40000e-03	 2564.89
1.45000e-03	 2388.5
1.50000e-03	 2204.9
1.55000e-03	 2031.59
1.60000e-03	 1861.52
1.65000e-03	 1701.83
1.70000e-03	 1549.87
1.75000e-03	 1408.39
1.80000e-03	 1276.17
1.85000e-03	 1154.07
1.90000e-03	 1041.34
1.95000e-03	 937.973
2.00000e-03	 843.343
2.05000e-03	 757.101
2.10000e-03	 678.655
2.15000e-03	 607.526
2.20000e-03	 543.153
2.25000e-03	 485.035
2.30000e-03	 432.654
2.35000e-03	 385.534
2.40000e-03	 343.21
2.45000e-03	 305.256
2.50000e-03	 271.264
2.55000e-03	 240.863
2.60000e-03	 213.704
2.65000e-03	 189.471
2.70000e-03	 167.869
2.75000e-03	 148.634
2.80000e-03	 131.52
2.85000e-03	 116.308
2.90000e-03	 102.798
2.95000e-03	 90.8079
3.00000e-03	 80.1752
3.05000e-03	 70.7528
3.10000e-03	 62.4083
3.15000e-03	 55.0231
3.20000e-03	 48.4909
3.25000e-03	 42.7165
3.30000e-03	 37.6148
3.35000e-03	 33.1096
3.40000e-03	 29.1334
3.45000e-03	 25.6255
3.50000e-03	 22.5324
3.55000e-03	 19.806
3.60000e-03	 17.4041
3.65000e-03	 15.2887
3.70000e-03	 13.4265
3.75000e-03	 11.7877
3.80000e-03	 10.3461
3.85000e-03	 9.07831
3.90000e-03	 7.96384
3.95000e-03	 6.98444
4.00000e-03	 6.12399
4.05000e-03	 5.36828
4.10000e-03	 4.70475
4.15000e-03	 4.12231
4.20000e-03	 3.61121
4.25000e-03	 3.16281
4.30000e-03	 2.76952
4.35000e-03	 2.42466
4.40000e-03	 2.12233
4.45000e-03	 1.85735
4.50000e-03	 1.62516
4.55000e-03	 1.42174
4.60000e-03	 1.24357
4.65000e-03	 1.08755
4.70000e-03	 0.950943
4.75000e-03	 0.831364
4.80000e-03	 0.726708
4.85000e-03	 0.63513
4.90000e-03	 0.555011
4.95000e-03	 0.484928
5.00000e-03	 0.423634
5.05000e-03	 0.370037
5.10000e-03	 0.323178
5.15000e-03	 0.282215
5.20000e-03	 0.246412
5.25000e-03	 0.215125
5.30000e-03	 0.187786
5.35000e-03	 0.163903
5.40000e-03	 0.14304
5.45000e-03	 0.124818
5.50000e-03	 0.108905
5.55000e-03	 0.0950109
5.60000e-03	 0.08288
5.65000e-03	 0.0722904
5.70000e-03	 0.0630472
5.75000e-03	 0.0549803
5.80000e-03	 0.0479408
5.85000e-03	 0.0417985
5.90000e-03	 0.0364397
5.95000e-03	 0.0317649
6.00000e-03	 0.0276873
6.05000e-03	 0.0241309
6.10000e-03	 0.0210295
6.15000e-03	 0.0183251
6.20000e-03	 0.0159671
6.25000e-03	 0.0139114
6.30000e-03	 0.0121193
6.35000e-03	 0.0105572
6.40000e-03	 0.00919577
6.45000e-03	 0.00800926
6.50000e-03	 0.0069753
6.55000e-03	 0.00607436
6.60000e-03	 0.0052894
6.65000e-03	 0.00460554
6.70000e-03	 0.00400981
6.75000e-03	 0.00349089
6.80000e-03	 0.00303891
6.85000e-03	 0.00264527
6.90000e-03	 0.00230247
6.95000e-03	 0.00200396
7.00000e-03	 0.00174404
7.05000e-03	 0.00151773
7.10000e-03	 0.0013207
7.15000e-03	 0.00114919
7.20000e-03	 0.000999882
7.25000e-03	 0.000869923
7.30000e-03	 0.000756811
7.35000e-03	 0.000658368
7.40000e-03	 0.000572697
7.45000e-03	 0.000498146
7.50000e-03	 0.000433276
7.55000e-03	 0.000376833
7.60000e-03	 0.000327724
7.65000e-03	 0.000285001
7.70000e-03	 0.000247834
7.75000e-03	 0.000215503
7.80000e-03	 0.00018738
7.85000e-03	 0.000162919
7.90000e-03	 0.000141644
7.95000e-03	 0.000123141
8.00000e-03	 0.00010705
8.05000e-03	 255394
8.10000e-03	 389044
8.15000e-03	 -59350.2
8.20000e-03	 -233723
8.25000e-03	 -99182.9
8.30000e-03	 -112171
8.35000e-03	 -75403.2
8.40000e-03	 -58287.5
8.45000e-03	 -46422.2
8.50000e-03	 -30093.1
8.55000e-03	 -24607.3
8.60000e-03	 -13733.8
